"","comid","FlowMetric","hydro.endpoint","MedDelta"
"476",20325177,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.471228039
"477",20325177,"wet_bfl_mag_50","Wet_BFL_Mag_50",1.05547361
"478",20325185,"ds_mag_50","DS_Mag_50",0.593111722
"479",20325185,"fa_mag","FA_Mag",9.360070293
"480",20325185,"peak_10","Peak_10",37.8591641
"481",20325185,"peak_2","Peak_2",-13.01364486
"482",20325185,"peak_5","Peak_5",-23.51843953
"483",20325185,"q99","Q99",-21.70832819
"484",20325185,"sp_mag","SP_Mag",123.7079374
"485",20325185,"wet_bfl_mag_10","Wet_BFL_Mag_10",2.038011039
"486",20325185,"wet_bfl_mag_50","Wet_BFL_Mag_50",11.31970371
"487",20325187,"ds_mag_50","DS_Mag_50",0.355502664
"488",20325187,"fa_mag","FA_Mag",8.946934487
"489",20325187,"peak_10","Peak_10",1.660616184
"490",20325187,"peak_2","Peak_2",-38.08767682
"491",20325187,"peak_5","Peak_5",-90.27854199
"492",20325187,"q99","Q99",-14.41567684
"493",20325187,"sp_mag","SP_Mag",67.6761352
"494",20325187,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.902352631
"495",20325187,"wet_bfl_mag_50","Wet_BFL_Mag_50",6.105421245
"496",20325189,"ds_mag_50","DS_Mag_50",0.04117291
"497",20325189,"fa_mag","FA_Mag",2.700645801
"498",20325189,"peak_10","Peak_10",-152.0648805
"499",20325189,"peak_2","Peak_2",-55.37742125
"500",20325189,"peak_5","Peak_5",-131.4514003
"501",20325189,"q99","Q99",-36.37581503
"502",20325189,"sp_mag","SP_Mag",54.31114202
"503",20325189,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.496318232
"504",20325189,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.882663836
"505",20325195,"ds_mag_50","DS_Mag_50",0.05323668
"506",20325195,"fa_mag","FA_Mag",2.762650997
"507",20325195,"peak_10","Peak_10",-152.0676655
"508",20325195,"peak_2","Peak_2",-55.61403613
"509",20325195,"peak_5","Peak_5",-133.7762313
"510",20325195,"q99","Q99",-36.44757855
"511",20325195,"sp_mag","SP_Mag",54.8102018
"512",20325195,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.360931618
"513",20325195,"wet_bfl_mag_50","Wet_BFL_Mag_50",5.10448668
"514",20325197,"ds_mag_50","DS_Mag_50",0.604311772
"515",20325197,"fa_mag","FA_Mag",7.82647947
"516",20325197,"peak_10","Peak_10",51.68655761
"517",20325197,"peak_2","Peak_2",-13.06224009
"518",20325197,"peak_5","Peak_5",-66.46288675
"519",20325197,"q99","Q99",-25.03988043
"520",20325197,"sp_mag","SP_Mag",101.5577035
"521",20325197,"wet_bfl_mag_10","Wet_BFL_Mag_10",2.089407909
"522",20325197,"wet_bfl_mag_50","Wet_BFL_Mag_50",10.77608075
"523",20325199,"ds_mag_50","DS_Mag_50",0.448547203
"524",20325199,"fa_mag","FA_Mag",11.3891401
"525",20325199,"peak_10","Peak_10",-1.750351715
"526",20325199,"peak_2","Peak_2",-34.32846071
"527",20325199,"peak_5","Peak_5",-102.3914111
"528",20325199,"q99","Q99",-12.52662287
"529",20325199,"sp_mag","SP_Mag",88.24710123
"530",20325199,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.64399712
"531",20325199,"wet_bfl_mag_50","Wet_BFL_Mag_50",10.80431827
"532",20325205,"ds_mag_50","DS_Mag_50",0.353452714
"533",20325205,"fa_mag","FA_Mag",8.929186988
"534",20325205,"peak_10","Peak_10",0.953666467
"535",20325205,"peak_2","Peak_2",-38.81030836
"536",20325205,"peak_5","Peak_5",-94.40294505
"537",20325205,"q99","Q99",-14.5449038
"538",20325205,"sp_mag","SP_Mag",69.52331369
"539",20325205,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.825290276
"540",20325205,"wet_bfl_mag_50","Wet_BFL_Mag_50",5.699199967
"541",20325209,"ds_mag_50","DS_Mag_50",0.265540293
"542",20325209,"fa_mag","FA_Mag",7.546237359
"543",20325209,"peak_10","Peak_10",-22.05004702
"544",20325209,"peak_2","Peak_2",-38.63183633
"545",20325209,"peak_5","Peak_5",-90.01030067
"546",20325209,"q99","Q99",-15.57830074
"547",20325209,"sp_mag","SP_Mag",49.63943506
"548",20325209,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.021868998
"549",20325209,"wet_bfl_mag_50","Wet_BFL_Mag_50",5.424834249
"550",20325217,"ds_mag_50","DS_Mag_50",0.292588245
"551",20325217,"fa_mag","FA_Mag",8.000558492
"552",20325217,"peak_10","Peak_10",2.805524575
"553",20325217,"peak_2","Peak_2",-39.55701632
"554",20325217,"peak_5","Peak_5",-81.34701915
"555",20325217,"q99","Q99",-15.05635235
"556",20325217,"sp_mag","SP_Mag",50.20475142
"557",20325217,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.971953946
"558",20325217,"wet_bfl_mag_50","Wet_BFL_Mag_50",5.419760823
"559",20325219,"ds_mag_50","DS_Mag_50",0.264238761
"560",20325219,"fa_mag","FA_Mag",7.213208791
"561",20325219,"peak_10","Peak_10",-12.7076962
"562",20325219,"peak_2","Peak_2",-36.23272611
"563",20325219,"peak_5","Peak_5",-86.54110803
"564",20325219,"q99","Q99",-15.93187247
"565",20325219,"sp_mag","SP_Mag",49.60271279
"566",20325219,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.121392324
"567",20325219,"wet_bfl_mag_50","Wet_BFL_Mag_50",5.41837371
"568",20325221,"ds_mag_50","DS_Mag_50",0.236475774
"569",20325221,"fa_mag","FA_Mag",11.29553665
"570",20325221,"peak_10","Peak_10",-14.77482924
"571",20325221,"peak_2","Peak_2",-40.82677572
"572",20325221,"peak_5","Peak_5",-84.24820213
"573",20325221,"q99","Q99",-14.93489625
"574",20325221,"sp_mag","SP_Mag",51.22706177
"575",20325221,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.675619281
"576",20325221,"wet_bfl_mag_50","Wet_BFL_Mag_50",5.563527806
"577",20325229,"ds_mag_50","DS_Mag_50",0.212057776
"578",20325229,"fa_mag","FA_Mag",11.41245479
"579",20325229,"peak_10","Peak_10",-10.77272834
"580",20325229,"peak_2","Peak_2",-41.60319181
"581",20325229,"peak_5","Peak_5",-96.70588978
"582",20325229,"q99","Q99",-14.65966281
"583",20325229,"sp_mag","SP_Mag",52.17446054
"584",20325229,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.035584915
"585",20325229,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.373190559
"586",20325233,"ds_mag_50","DS_Mag_50",1.039229354
"587",20325233,"fa_mag","FA_Mag",13.42341166
"588",20325233,"peak_10","Peak_10",182.969835
"589",20325233,"peak_2","Peak_2",-50.74455162
"590",20325233,"peak_5","Peak_5",28.47275588
"591",20325233,"q99","Q99",-16.56647886
"592",20325233,"sp_mag","SP_Mag",24.28680153
"593",20325233,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.351093506
"594",20325233,"wet_bfl_mag_50","Wet_BFL_Mag_50",-0.764370296
"595",20325243,"ds_mag_50","DS_Mag_50",2.604377456
"596",20325243,"fa_mag","FA_Mag",16.33594201
"597",20325243,"peak_10","Peak_10",3092.675129
"598",20325243,"peak_2","Peak_2",588.2087679
"599",20325243,"peak_5","Peak_5",1521.601912
"600",20325243,"q99","Q99",27.48398045
"601",20325243,"sp_mag","SP_Mag",143.0858082
"602",20325243,"wet_bfl_mag_10","Wet_BFL_Mag_10",6.549488861
"603",20325243,"wet_bfl_mag_50","Wet_BFL_Mag_50",42.60755103
"604",20325245,"ds_mag_50","DS_Mag_50",0.899429737
"605",20325245,"fa_mag","FA_Mag",6.88250797
"606",20325245,"peak_10","Peak_10",-23.75271106
"607",20325245,"peak_2","Peak_2",-43.23328022
"608",20325245,"peak_5","Peak_5",37.23485238
"609",20325245,"q99","Q99",-27.36798881
"610",20325245,"sp_mag","SP_Mag",30.71611838
"611",20325245,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.947584199
"612",20325245,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.486548119
"613",20325249,"ds_mag_50","DS_Mag_50",0.491369048
"614",20325249,"fa_mag","FA_Mag",8.454842097
"615",20325249,"peak_10","Peak_10",11.31064296
"616",20325249,"peak_2","Peak_2",-46.95660425
"617",20325249,"peak_5","Peak_5",-61.40647166
"618",20325249,"q99","Q99",-24.11221438
"619",20325249,"sp_mag","SP_Mag",39.74980053
"620",20325249,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.935578621
"621",20325249,"wet_bfl_mag_50","Wet_BFL_Mag_50",0.759745338
"622",20325251,"ds_mag_50","DS_Mag_50",0.202320013
"623",20325251,"fa_mag","FA_Mag",9.085940336
"624",20325251,"peak_10","Peak_10",8.910374226
"625",20325251,"peak_2","Peak_2",-45.02665701
"626",20325251,"peak_5","Peak_5",-52.69844915
"627",20325251,"q99","Q99",-20.70261529
"628",20325251,"sp_mag","SP_Mag",36.38808342
"629",20325251,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.743042724
"630",20325251,"wet_bfl_mag_50","Wet_BFL_Mag_50",0.885608725
"631",20325255,"ds_mag_50","DS_Mag_50",0.306563936
"632",20325255,"fa_mag","FA_Mag",9.894866184
"633",20325255,"peak_10","Peak_10",-27.25033846
"634",20325255,"peak_2","Peak_2",-54.89975558
"635",20325255,"peak_5","Peak_5",-158.3409851
"636",20325255,"q99","Q99",-31.24344778
"637",20325255,"sp_mag","SP_Mag",58.59720363
"638",20325255,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.106305145
"639",20325255,"wet_bfl_mag_50","Wet_BFL_Mag_50",8.327775808
"640",20325257,"ds_mag_50","DS_Mag_50",0.232417249
"641",20325257,"fa_mag","FA_Mag",5.201388596
"642",20325257,"peak_10","Peak_10",-133.9297157
"643",20325257,"peak_2","Peak_2",-69.73650932
"644",20325257,"peak_5","Peak_5",-218.796915
"645",20325257,"q99","Q99",-54.02017171
"646",20325257,"sp_mag","SP_Mag",58.30324342
"647",20325257,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.252470113
"648",20325257,"wet_bfl_mag_50","Wet_BFL_Mag_50",7.91546029
"649",20325259,"ds_mag_50","DS_Mag_50",0.204350649
"650",20325259,"fa_mag","FA_Mag",11.29497128
"651",20325259,"peak_10","Peak_10",-17.12776257
"652",20325259,"peak_2","Peak_2",-42.21179171
"653",20325259,"peak_5","Peak_5",-100.9893663
"654",20325259,"q99","Q99",-13.98843422
"655",20325259,"sp_mag","SP_Mag",41.30037929
"656",20325259,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.188651548
"657",20325259,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.332503497
"658",20325267,"ds_mag_50","DS_Mag_50",0.33765293
"659",20325267,"fa_mag","FA_Mag",7.868738501
"660",20325267,"peak_10","Peak_10",61.96590117
"661",20325267,"peak_2","Peak_2",-49.21211289
"662",20325267,"peak_5","Peak_5",-3.057971828
"663",20325267,"q99","Q99",-19.60155562
"664",20325267,"sp_mag","SP_Mag",29.23358874
"665",20325267,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.573444522
"666",20325267,"wet_bfl_mag_50","Wet_BFL_Mag_50",0.613862887
"667",20325269,"ds_mag_50","DS_Mag_50",0.234859474
"668",20325269,"fa_mag","FA_Mag",7.265860812
"669",20325269,"peak_10","Peak_10",61.79164682
"670",20325269,"peak_2","Peak_2",-47.6930323
"671",20325269,"peak_5","Peak_5",-0.999104862
"672",20325269,"q99","Q99",-19.0897128
"673",20325269,"sp_mag","SP_Mag",30.79467233
"674",20325269,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.906129654
"675",20325269,"wet_bfl_mag_50","Wet_BFL_Mag_50",0.950875208
"676",20325277,"ds_mag_50","DS_Mag_50",0.682530969
"677",20325277,"fa_mag","FA_Mag",8.048251846
"678",20325277,"peak_10","Peak_10",-40.49368821
"679",20325277,"peak_2","Peak_2",-90.38887879
"680",20325277,"peak_5","Peak_5",14.98518668
"681",20325277,"q99","Q99",-25.09577287
"682",20325277,"sp_mag","SP_Mag",60.03868065
"683",20325277,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.799387296
"684",20325277,"wet_bfl_mag_50","Wet_BFL_Mag_50",5.692717449
"685",20325279,"ds_mag_50","DS_Mag_50",-0.039745671
"686",20325279,"fa_mag","FA_Mag",0.399312443
"687",20325279,"peak_10","Peak_10",-139.9796906
"688",20325279,"peak_2","Peak_2",-68.79464336
"689",20325279,"peak_5","Peak_5",-235.4018436
"690",20325279,"q99","Q99",-47.07471966
"691",20325279,"sp_mag","SP_Mag",49.14064019
"692",20325279,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.113123926
"693",20325279,"wet_bfl_mag_50","Wet_BFL_Mag_50",1.022191225
"694",20325281,"ds_mag_50","DS_Mag_50",0.240547536
"695",20325281,"fa_mag","FA_Mag",12.00647018
"696",20325281,"peak_10","Peak_10",0.454878122
"697",20325281,"peak_2","Peak_2",-46.60011122
"698",20325281,"peak_5","Peak_5",-98.92002118
"699",20325281,"q99","Q99",-17.35982421
"700",20325281,"sp_mag","SP_Mag",41.46736563
"701",20325281,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.066998418
"702",20325281,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.813530886
"703",20325283,"ds_mag_50","DS_Mag_50",0.2172833
"704",20325283,"fa_mag","FA_Mag",11.58309537
"705",20325283,"peak_10","Peak_10",1.843261738
"706",20325283,"peak_2","Peak_2",-44.18922511
"707",20325283,"peak_5","Peak_5",-94.58287416
"708",20325283,"q99","Q99",-13.70024915
"709",20325283,"sp_mag","SP_Mag",41.48372827
"710",20325283,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.024275142
"711",20325283,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.155150599
"712",20325295,"ds_mag_50","DS_Mag_50",0.343762571
"713",20325295,"fa_mag","FA_Mag",6.080801165
"714",20325295,"peak_10","Peak_10",-29.08424615
"715",20325295,"peak_2","Peak_2",-67.1464319
"716",20325295,"peak_5","Peak_5",-163.2299754
"717",20325295,"q99","Q99",-33.703546
"718",20325295,"sp_mag","SP_Mag",59.28603979
"719",20325295,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.346593185
"720",20325295,"wet_bfl_mag_50","Wet_BFL_Mag_50",8.503572594
"721",20325297,"ds_mag_50","DS_Mag_50",-0.065663503
"722",20325297,"fa_mag","FA_Mag",0.109959935
"723",20325297,"peak_10","Peak_10",-190.5316147
"724",20325297,"peak_2","Peak_2",-64.44335398
"725",20325297,"peak_5","Peak_5",-223.3350792
"726",20325297,"q99","Q99",-56.16153949
"727",20325297,"sp_mag","SP_Mag",42.15256144
"728",20325297,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.307016866
"729",20325297,"wet_bfl_mag_50","Wet_BFL_Mag_50",0.31743623
"730",20325299,"ds_mag_50","DS_Mag_50",2.363134782
"731",20325299,"fa_mag","FA_Mag",7.27881284
"732",20325299,"peak_10","Peak_10",17.71332937
"733",20325299,"peak_2","Peak_2",-121.8903085
"734",20325299,"peak_5","Peak_5",-13.23041615
"735",20325299,"q99","Q99",-33.056654
"736",20325299,"sp_mag","SP_Mag",28.69675225
"737",20325299,"wet_bfl_mag_10","Wet_BFL_Mag_10",-1.740507043
"738",20325299,"wet_bfl_mag_50","Wet_BFL_Mag_50",10.37312121
"739",20325301,"ds_mag_50","DS_Mag_50",1.231911422
"740",20325301,"fa_mag","FA_Mag",6.523979625
"741",20325301,"peak_10","Peak_10",-3.835025608
"742",20325301,"peak_2","Peak_2",-96.94711139
"743",20325301,"peak_5","Peak_5",-3.160942724
"744",20325301,"q99","Q99",-15.7996715
"745",20325301,"sp_mag","SP_Mag",46.7667043
"746",20325301,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.472671012
"747",20325301,"wet_bfl_mag_50","Wet_BFL_Mag_50",5.075544372
"748",20325303,"ds_mag_50","DS_Mag_50",0.215517566
"749",20325303,"fa_mag","FA_Mag",10.46419564
"750",20325303,"peak_10","Peak_10",-5.336593906
"751",20325303,"peak_2","Peak_2",-43.65204429
"752",20325303,"peak_5","Peak_5",-103.0566106
"753",20325303,"q99","Q99",-17.06087869
"754",20325303,"sp_mag","SP_Mag",54.97036064
"755",20325303,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.112423327
"756",20325303,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.797502331
"757",20325305,"ds_mag_50","DS_Mag_50",1.412857975
"758",20325305,"fa_mag","FA_Mag",7.724967058
"759",20325305,"peak_10","Peak_10",19.82153933
"760",20325305,"peak_2","Peak_2",-107.2365035
"761",20325305,"peak_5","Peak_5",0.379966334
"762",20325305,"q99","Q99",-13.09301798
"763",20325305,"sp_mag","SP_Mag",45.09561122
"764",20325305,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.514221978
"765",20325305,"wet_bfl_mag_50","Wet_BFL_Mag_50",5.169548119
"766",20325307,"ds_mag_50","DS_Mag_50",1.211381785
"767",20325307,"fa_mag","FA_Mag",-1.282294096
"768",20325307,"peak_10","Peak_10",-711.4576785
"769",20325307,"peak_2","Peak_2",-340.3959211
"770",20325307,"peak_5","Peak_5",-678.11731
"771",20325307,"q99","Q99",-272.0396511
"772",20325307,"sp_mag","SP_Mag",19.56752048
"773",20325307,"wet_bfl_mag_10","Wet_BFL_Mag_10",-3.752786563
"774",20325307,"wet_bfl_mag_50","Wet_BFL_Mag_50",-0.665317349
"775",20325309,"ds_mag_50","DS_Mag_50",1.198772561
"776",20325309,"fa_mag","FA_Mag",-0.977692716
"777",20325309,"peak_10","Peak_10",-721.4365621
"778",20325309,"peak_2","Peak_2",-335.6928104
"779",20325309,"peak_5","Peak_5",-690.8060821
"780",20325309,"q99","Q99",-274.8950063
"781",20325309,"sp_mag","SP_Mag",28.55328022
"782",20325309,"wet_bfl_mag_10","Wet_BFL_Mag_10",-3.910411056
"783",20325309,"wet_bfl_mag_50","Wet_BFL_Mag_50",-0.508135115
"784",20325311,"ds_mag_50","DS_Mag_50",3.430582584
"785",20325311,"fa_mag","FA_Mag",19.14459268
"786",20325311,"peak_10","Peak_10",4513.671693
"787",20325311,"peak_2","Peak_2",773.8445794
"788",20325311,"peak_5","Peak_5",2215.487089
"789",20325311,"q99","Q99",220.6604244
"790",20325311,"sp_mag","SP_Mag",115.1611613
"791",20325311,"wet_bfl_mag_10","Wet_BFL_Mag_10",10.38384392
"792",20325311,"wet_bfl_mag_50","Wet_BFL_Mag_50",39.29345188
"793",20325313,"ds_mag_50","DS_Mag_50",1.304755245
"794",20325313,"fa_mag","FA_Mag",-1.198351847
"795",20325313,"peak_10","Peak_10",-710.6289153
"796",20325313,"peak_2","Peak_2",-340.8859321
"797",20325313,"peak_5","Peak_5",-665.9509416
"798",20325313,"q99","Q99",-269.972372
"799",20325313,"sp_mag","SP_Mag",17.82093573
"800",20325313,"wet_bfl_mag_10","Wet_BFL_Mag_10",-3.817416983
"801",20325313,"wet_bfl_mag_50","Wet_BFL_Mag_50",-0.199382867
"802",20325317,"ds_mag_50","DS_Mag_50",1.358339494
"803",20325317,"fa_mag","FA_Mag",-0.864889804
"804",20325317,"peak_10","Peak_10",-673.0838065
"805",20325317,"peak_2","Peak_2",-363.1801445
"806",20325317,"peak_5","Peak_5",-653.6312912
"807",20325317,"q99","Q99",-273.8914628
"808",20325317,"sp_mag","SP_Mag",22.8898673
"809",20325317,"wet_bfl_mag_10","Wet_BFL_Mag_10",-3.900835181
"810",20325317,"wet_bfl_mag_50","Wet_BFL_Mag_50",-0.139455628
"811",20325319,"ds_mag_50","DS_Mag_50",1.3354995
"812",20325319,"fa_mag","FA_Mag",-0.785347804
"813",20325319,"peak_10","Peak_10",-673.198287
"814",20325319,"peak_2","Peak_2",-363.1091104
"815",20325319,"peak_5","Peak_5",-653.6312912
"816",20325319,"q99","Q99",-272.1983362
"817",20325319,"sp_mag","SP_Mag",24.24353363
"818",20325319,"wet_bfl_mag_10","Wet_BFL_Mag_10",-3.90410696
"819",20325319,"wet_bfl_mag_50","Wet_BFL_Mag_50",0.003888195
"820",20325321,"ds_mag_50","DS_Mag_50",1.348901099
"821",20325321,"fa_mag","FA_Mag",-0.785347804
"822",20325321,"peak_10","Peak_10",-676.5086807
"823",20325321,"peak_2","Peak_2",-350.5059848
"824",20325321,"peak_5","Peak_5",-653.4973052
"825",20325321,"q99","Q99",-272.403377
"826",20325321,"sp_mag","SP_Mag",24.24353363
"827",20325321,"wet_bfl_mag_10","Wet_BFL_Mag_10",-3.960787612
"828",20325321,"wet_bfl_mag_50","Wet_BFL_Mag_50",0.003888195
"829",20325323,"ds_mag_50","DS_Mag_50",0.895335082
"830",20325323,"fa_mag","FA_Mag",0.370182582
"831",20325323,"peak_10","Peak_10",-569.14732
"832",20325323,"peak_2","Peak_2",-263.9393342
"833",20325323,"peak_5","Peak_5",-605.5007209
"834",20325323,"q99","Q99",-230.6648888
"835",20325323,"sp_mag","SP_Mag",55.61141858
"836",20325323,"wet_bfl_mag_10","Wet_BFL_Mag_10",-3.175824209
"837",20325323,"wet_bfl_mag_50","Wet_BFL_Mag_50",1.277777389
"838",20325329,"ds_mag_50","DS_Mag_50",0.572927989
"839",20325329,"fa_mag","FA_Mag",17.0610811
"840",20325329,"peak_10","Peak_10",157.2337226
"841",20325329,"peak_2","Peak_2",-59.99473776
"842",20325329,"peak_5","Peak_5",-11.79749893
"843",20325329,"q99","Q99",-27.28532761
"844",20325329,"sp_mag","SP_Mag",75.63078155
"845",20325329,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.568129221
"846",20325329,"wet_bfl_mag_50","Wet_BFL_Mag_50",5.863556444
"847",20325337,"ds_mag_50","DS_Mag_50",1.07885656
"848",20325337,"fa_mag","FA_Mag",-0.185205876
"849",20325337,"peak_10","Peak_10",-705.2168628
"850",20325337,"peak_2","Peak_2",-340.8237466
"851",20325337,"peak_5","Peak_5",-574.1977537
"852",20325337,"q99","Q99",-264.1465694
"853",20325337,"sp_mag","SP_Mag",42.54498152
"854",20325337,"wet_bfl_mag_10","Wet_BFL_Mag_10",-3.285815734
"855",20325337,"wet_bfl_mag_50","Wet_BFL_Mag_50",2.053903929
"856",20325343,"ds_mag_50","DS_Mag_50",1.244214202
"857",20325343,"fa_mag","FA_Mag",-0.104179548
"858",20325343,"peak_10","Peak_10",-720.7704664
"859",20325343,"peak_2","Peak_2",-376.2023595
"860",20325343,"peak_5","Peak_5",-570.1809114
"861",20325343,"q99","Q99",-252.5994703
"862",20325343,"sp_mag","SP_Mag",52.35797652
"863",20325343,"wet_bfl_mag_10","Wet_BFL_Mag_10",-3.389023776
"864",20325343,"wet_bfl_mag_50","Wet_BFL_Mag_50",1.980128205
"865",20325347,"ds_mag_50","DS_Mag_50",1.079245921
"866",20325347,"fa_mag","FA_Mag",0.779762584
"867",20325347,"peak_10","Peak_10",-595.5354366
"868",20325347,"peak_2","Peak_2",-227.0176698
"869",20325347,"peak_5","Peak_5",-369.6522657
"870",20325347,"q99","Q99",-207.2688194
"871",20325347,"sp_mag","SP_Mag",40.9567684
"872",20325347,"wet_bfl_mag_10","Wet_BFL_Mag_10",-2.424148052
"873",20325347,"wet_bfl_mag_50","Wet_BFL_Mag_50",1.115731935
"874",20325349,"ds_mag_50","DS_Mag_50",1.189231518
"875",20325349,"fa_mag","FA_Mag",0.396417332
"876",20325349,"peak_10","Peak_10",-680.9230866
"877",20325349,"peak_2","Peak_2",-358.4330764
"878",20325349,"peak_5","Peak_5",-583.5300431
"879",20325349,"q99","Q99",-237.9812041
"880",20325349,"sp_mag","SP_Mag",38.27949784
"881",20325349,"wet_bfl_mag_10","Wet_BFL_Mag_10",-3.185196121
"882",20325349,"wet_bfl_mag_50","Wet_BFL_Mag_50",0.157351315
"883",20325351,"ds_mag_50","DS_Mag_50",0.227614719
"884",20325351,"fa_mag","FA_Mag",19.23310147
"885",20325351,"peak_10","Peak_10",123.2351277
"886",20325351,"peak_2","Peak_2",-55.40588861
"887",20325351,"peak_5","Peak_5",75.38022198
"888",20325351,"q99","Q99",-13.27239198
"889",20325351,"sp_mag","SP_Mag",42.42760972
"890",20325351,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.195367416
"891",20325351,"wet_bfl_mag_50","Wet_BFL_Mag_50",0.011068931
"892",20325361,"ds_mag_50","DS_Mag_50",0.985499584
"893",20325361,"fa_mag","FA_Mag",19.14846751
"894",20325361,"peak_10","Peak_10",4536.176086
"895",20325361,"peak_2","Peak_2",774.9337925
"896",20325361,"peak_5","Peak_5",2219.364171
"897",20325361,"q99","Q99",230.1633307
"898",20325361,"sp_mag","SP_Mag",123.2300143
"899",20325361,"wet_bfl_mag_10","Wet_BFL_Mag_10",8.850734732
"900",20325361,"wet_bfl_mag_50","Wet_BFL_Mag_50",30.50743057
"901",20325365,"ds_mag_50","DS_Mag_50",0.986142108
"902",20325365,"fa_mag","FA_Mag",20.3329429
"903",20325365,"peak_10","Peak_10",4532.979299
"904",20325365,"peak_2","Peak_2",776.2357228
"905",20325365,"peak_5","Peak_5",2219.829667
"906",20325365,"q99","Q99",228.4959204
"907",20325365,"sp_mag","SP_Mag",119.3450783
"908",20325365,"wet_bfl_mag_10","Wet_BFL_Mag_10",8.87045348
"909",20325365,"wet_bfl_mag_50","Wet_BFL_Mag_50",30.45209565
"910",20325367,"ds_mag_50","DS_Mag_50",0.264581169
"911",20325367,"fa_mag","FA_Mag",18.13959712
"912",20325367,"peak_10","Peak_10",138.1248355
"913",20325367,"peak_2","Peak_2",-53.57450982
"914",20325367,"peak_5","Peak_5",72.45973497
"915",20325367,"q99","Q99",-13.67883076
"916",20325367,"sp_mag","SP_Mag",46.8026382
"917",20325367,"wet_bfl_mag_10","Wet_BFL_Mag_10",-0.355820563
"918",20325367,"wet_bfl_mag_50","Wet_BFL_Mag_50",-0.825136114
"919",20325381,"ds_mag_50","DS_Mag_50",0.330043457
