"","comid","comid_wy","wayr","WYT","abs_FFM_median_cfs","hydro","FlowMetric","Scenario","hydro.endpoints","PredictedProbability","PredictedProbabilityScaled","index"
"3757",22548457,NA,NA,NA,-440.8393861,-1177.359386,"peak_2","Current","Peak_2",2.22044604925031e-16,0,"ASCI"
"3758",20325329,NA,NA,NA,-44.28473776,-59.99473776,"peak_2","Current","Peak_2",0.231189633970135,0.314824474191246,"ASCI"
"3759",20342689,NA,NA,NA,458.3249995,-568.8050005,"peak_2","Current","Peak_2",2.01491961190344e-09,2.74383382401998e-09,"ASCI"
"3760",22545371,NA,NA,NA,28.94186697,-54.46813303,"peak_2","Current","Peak_2",0.26949723603732,0.366990181066698,"ASCI"
"3761",20350945,NA,NA,NA,-71.40754545,-82.65754545,"peak_2","Current","Peak_2",0.115075722597434,0.156705355844781,"ASCI"
"3762",20329472,NA,NA,NA,-39.57008958,-55.36008958,"peak_2","Current","Peak_2",0.26305140249872,0.358212511758323,"ASCI"
"3763",20343293,NA,NA,NA,357.0747126,-304.8852874,"peak_2","Current","Peak_2",3.49975193017717e-05,4.76581731754101e-05,"ASCI"
"3764",20350757,NA,NA,NA,-13.68341975,-27.31341975,"peak_2","Current","Peak_2",0.501822002908424,0.683360432257317,"ASCI"
"3765",20341953,NA,NA,NA,201.0018693,-119.9681307,"peak_2","Current","Peak_2",0.0316748754735889,0.0431335343406181,"ASCI"
"3766",20351081,NA,NA,NA,13.78998601,-36.52001399,"peak_2","Current","Peak_2",0.417445853060977,0.568460483873664,"ASCI"
"3767",20348385,NA,NA,NA,-42.83122994,-49.38122994,"peak_2","Current","Peak_2",0.308101829907698,0.41956031908672,"ASCI"
"3768",20325309,NA,NA,NA,-97.36281036,-335.6928104,"peak_2","Current","Peak_2",1.11978217222469e-05,1.52487301233376e-05,"ASCI"
"3769",20350839,NA,NA,NA,116.4042777,-21.94572228,"peak_2","Current","Peak_2",0.551279357827012,0.75070941105775,"ASCI"
"3770",20342511,NA,NA,NA,21.34672877,-23.96327123,"peak_2","Current","Peak_2",0.532755838990111,0.72548484982698,"ASCI"
"3771",22547569,NA,NA,NA,209.5386397,-332.1113603,"peak_2","Current","Peak_2",1.27840314961975e-05,1.74087649374656e-05,"ASCI"
"3772",20334544,NA,NA,NA,103.3751151,-161.7948849,"peak_2","Current","Peak_2",0.00691425853194854,0.00941555107537461,"ASCI"
"3773",20330004,NA,NA,NA,23.08556327,-62.96443673,"peak_2","Current","Peak_2",0.212243253098152,0.289024076944111,"ASCI"
"3774",20342681,NA,NA,NA,277.3212368,-207.1287632,"peak_2","Current","Peak_2",0.00129992458231362,0.00177018349000872,"ASCI"
"3775",20330874,NA,NA,NA,73.66820779,-48.22179221,"peak_2","Current","Peak_2",0.317318935342702,0.432111791755754,"ASCI"
"3776",20344473,NA,NA,NA,48.5866297,-310.0133703,"peak_2","Current","Peak_2",2.89506755513978e-05,3.94238316457461e-05,"ASCI"
"3777",20326483,NA,NA,NA,3.956397602,-333.8636024,"peak_2","Current","Peak_2",1.19817129827611e-05,1.63162007952553e-05,"ASCI"
"3778",20343313,NA,NA,NA,288.7801765,-311.2698235,"peak_2","Current","Peak_2",2.7635969951274e-05,3.76335199774958e-05,"ASCI"
"3779",20326499,NA,NA,NA,189.2356151,-412.1543849,"peak_2","Current","Peak_2",6.61918913442706e-07,9.01373778025253e-07,"ASCI"
"3780",20332832,NA,NA,NA,-47.42425608,-549.1542561,"peak_2","Current","Peak_2",4.16813055660598e-09,5.67598736329321e-09,"ASCI"
"3781",22549111,NA,NA,NA,-696.70797,-1471.85797,"peak_2","Current","Peak_2",2.22044604925031e-16,0,"ASCI"
"3782",20341655,NA,NA,NA,132.564854,-71.97514602,"peak_2","Current","Peak_2",0.161817623492018,0.220356541752787,"ASCI"
"3783",948070413,NA,NA,NA,-128.2827767,-408.6827767,"peak_2","Current","Peak_2",7.52618941932997e-07,1.02488532258817e-06,"ASCI"
"3784",20348729,NA,NA,NA,7.809178655,-21.25082135,"peak_2","Current","Peak_2",0.557629206970061,0.759356372789228,"ASCI"
"3785",20331518,NA,NA,NA,333.218992,-422.251008,"peak_2","Current","Peak_2",4.55622871454577e-07,6.20448367005146e-07,"ASCI"
"3786",20341605,NA,NA,NA,168.6693803,-329.7406197,"peak_2","Current","Peak_2",1.39557311058893e-05,1.90043369672174e-05,"ASCI"
"3787",20325431,NA,NA,NA,-8.005107393,-27.08510739,"peak_2","Current","Peak_2",0.503933269573756,0.686235467813093,"ASCI"
"3788",20343419,NA,NA,NA,-24.44428372,-51.25428372,"peak_2","Current","Peak_2",0.293531552838871,0.399719118864019,"ASCI"
"3789",20343045,NA,NA,NA,-37.46533433,-46.96533433,"peak_2","Current","Peak_2",0.327471475766027,0.445937101072571,"ASCI"
"3790",20332702,NA,NA,NA,-38.15667918,-51.74667918,"peak_2","Current","Peak_2",0.289768778370364,0.394595128340721,"ASCI"
"3791",20350789,NA,NA,NA,112.0818516,-20.01814835,"peak_2","Current","Peak_2",0.568845614621393,0.774630412461791,"ASCI"
"3792",20332796,NA,NA,NA,-9.615863636,-81.64586364,"peak_2","Current","Peak_2",0.118941817066417,0.161970043268131,"ASCI"
"3793",22547387,NA,NA,NA,22.49183167,-14.76816833,"peak_2","Current","Peak_2",0.615701234292541,0.8384364558927,"ASCI"
"3794",20351623,NA,NA,NA,23.44194922,-4.528050783,"peak_2","Current","Peak_2",0.700593845901629,0.954039700526087,"ASCI"
"3795",20350923,NA,NA,NA,-22.68821678,-33.32821678,"peak_2","Current","Peak_2",0.446406292415638,0.607897611462855,"ASCI"
"3796",20332868,NA,NA,NA,-395.2556405,-637.2456405,"peak_2","Current","Peak_2",1.60242757720769e-10,2.18211652360837e-10,"ASCI"
"3797",20326503,NA,NA,NA,-4.355021479,-29.78502148,"peak_2","Current","Peak_2",0.478978044528275,0.652252475287213,"ASCI"
"3798",20325669,NA,NA,NA,-130.8006185,-977.1506185,"peak_2","Current","Peak_2",2.22044604925031e-16,0,"ASCI"
"3799",20350891,NA,NA,NA,130.9694679,-11.99053213,"peak_2","Current","Peak_2",0.639705772740702,0.871124842760954,"ASCI"
"3800",20337548,NA,NA,NA,-22.30002531,-481.8000253,"peak_2","Current","Peak_2",5.03463226729515e-08,6.85595379900002e-08,"ASCI"
"3801",20333574,NA,NA,NA,-49.46018581,-56.76018581,"peak_2","Current","Peak_2",0.253135517839398,0.344709470465324,"ASCI"
"3802",20333536,NA,NA,NA,0.892846487,-22.17715351,"peak_2","Current","Peak_2",0.549160770005788,0.747824405854917,"ASCI"
"3803",20350821,NA,NA,NA,119.5255919,-16.85440809,"peak_2","Current","Peak_2",0.597286322225485,0.813359790865678,"ASCI"
"3804",22548217,NA,NA,NA,214.0519196,-347.9580804,"peak_2","Current","Peak_2",7.11372818361883e-06,9.68718059031423e-06,"ASCI"
"3805",20333524,NA,NA,NA,57.52508109,-33.67491891,"peak_2","Current","Peak_2",0.44323918854444,0.603584780503109,"ASCI"
"3806",20329534,NA,NA,NA,-18.82972544,-56.93972544,"peak_2","Current","Peak_2",0.251881998964045,0.343002480346239,"ASCI"
"3807",20332676,NA,NA,NA,-30.78569683,-48.79569683,"peak_2","Current","Peak_2",0.312738096450676,0.425873794961645,"ASCI"
"3808",20341539,NA,NA,NA,-77.55800416,-87.75800416,"peak_2","Current","Peak_2",0.097213230530251,0.132380953507942,"ASCI"
"3809",22547491,NA,NA,NA,-13.16465763,-114.0146576,"peak_2","Current","Peak_2",0.039172386852448,0.0533433350010453,"ASCI"
"3810",20329804,NA,NA,NA,36.13472111,-287.7652789,"peak_2","Current","Peak_2",6.59252630330761e-05,8.97742944344944e-05,"ASCI"
"3811",20342659,NA,NA,NA,-98.34872511,-114.6687251,"peak_2","Current","Peak_2",0.0382718520315827,0.0521170239567256,"ASCI"
"3812",20332618,NA,NA,NA,-42.59377855,-68.19377855,"peak_2","Current","Peak_2",0.181697091560695,0.247427578522244,"ASCI"
"3813",20343415,NA,NA,NA,-43.94839177,-79.40839177,"peak_2","Current","Peak_2",0.127892312566041,0.174158457562624,"ASCI"
"3814",20342595,NA,NA,NA,130.4351116,-345.2748884,"peak_2","Current","Peak_2",7.85600329099663e-06,1.06979801074572e-05,"ASCI"
"3815",22549161,NA,NA,NA,-1274.438664,-2205.758664,"peak_2","Current","Peak_2",2.22044604925031e-16,0,"ASCI"
"3816",20343287,NA,NA,NA,-16.38873959,-20.59873959,"peak_2","Current","Peak_2",0.56357073838506,0.767447304339643,"ASCI"
"3817",20342967,NA,NA,NA,6.086856144,-4.253143856,"peak_2","Current","Peak_2",0.702722537265938,0.95693846431569,"ASCI"
"3818",22548215,NA,NA,NA,211.1965196,-344.8734804,"peak_2","Current","Peak_2",7.97352041354057e-06,1.08580100606952e-05,"ASCI"
"3819",20341593,NA,NA,NA,-10.55241675,-49.53241675,"peak_2","Current","Peak_2",0.306910938682865,0.417938612709844,"ASCI"
"3820",22548579,NA,NA,NA,-1384.786366,-2331.346366,"peak_2","Current","Peak_2",2.22044604925031e-16,0,"ASCI"
"3821",20325097,NA,NA,NA,200.5140023,-53.74599767,"peak_2","Current","Peak_2",0.274788260901656,0.37419527972204,"ASCI"
"3822",22548523,NA,NA,NA,-741.9759314,-1577.105931,"peak_2","Current","Peak_2",2.22044604925031e-16,0,"ASCI"
"3823",20343321,NA,NA,NA,227.7999269,-315.7300731,"peak_2","Current","Peak_2",2.34327847202614e-05,3.19097963071997e-05,"ASCI"
"3824",20348789,NA,NA,NA,24.63812371,-8.08187629,"peak_2","Current","Peak_2",0.672314069378347,0.915529471406825,"ASCI"
"3825",20341495,NA,NA,NA,-74.73395105,-90.06395105,"peak_2","Current","Peak_2",0.0899801434074506,0.122531234854426,"ASCI"
"3826",20331702,NA,NA,NA,-29.88091925,-421.8309192,"peak_2","Current","Peak_2",4.62758196815e-07,6.30164957737189e-07,"ASCI"
"3827",20351601,NA,NA,NA,68.17640926,-31.47359074,"peak_2","Current","Peak_2",0.463415939337812,0.631060644581996,"ASCI"
"3828",20351021,NA,NA,NA,-32.14496653,-43.48496653,"peak_2","Current","Peak_2",0.356427582154608,0.485368328207903,"ASCI"
"3829",20325127,NA,NA,NA,49.2859364,-2.574063603,"peak_2","Current","Peak_2",0.71553209332798,0.974381987550717,"ASCI"
"3830",22549651,NA,NA,NA,-5.937961205,-15.08796121,"peak_2","Current","Peak_2",0.61289847222626,0.834619770522134,"ASCI"
"3831",948070182,NA,NA,NA,18.90357509,-4.816424908,"peak_2","Current","Peak_2",0.698351522911676,0.950986197892097,"ASCI"
"3832",22549165,NA,NA,NA,-1278.410705,-2212.340705,"peak_2","Current","Peak_2",2.22044604925031e-16,0,"ASCI"
"3833",20348307,NA,NA,NA,42.68649451,-9.843505495,"peak_2","Current","Peak_2",0.657800244209109,0.895765145044341,"ASCI"
"3834",20330900,NA,NA,NA,90.19745355,-88.22254645,"peak_2","Current","Peak_2",0.0957155528527975,0.130341478038323,"ASCI"
"3835",20325521,NA,NA,NA,97.60125358,-419.8587464,"peak_2","Current","Peak_2",4.97778915417359e-07,6.77854722760181e-07,"ASCI"
"3836",20343277,NA,NA,NA,346.0929271,-306.9770729,"peak_2","Current","Peak_2",3.23917533965073e-05,4.41097490228967e-05,"ASCI"
"3837",22549183,NA,NA,NA,214.1096394,-352.2803606,"peak_2","Current","Peak_2",6.06263646782381e-06,8.25584739829625e-06,"ASCI"
"3838",20341847,NA,NA,NA,-23.799501,-57.679501,"peak_2","Current","Peak_2",0.246760580663588,0.33602834488927,"ASCI"
"3839",22548347,NA,NA,NA,-39.44683067,-88.15683067,"peak_2","Current","Peak_2",0.0959261598185666,0.130628273886911,"ASCI"
"3840",20342501,NA,NA,NA,59.05967399,-46.84032601,"peak_2","Current","Peak_2",0.328490671585973,0.447324999753849,"ASCI"
"3841",22549627,NA,NA,NA,23.66843573,-66.18156427,"peak_2","Current","Peak_2",0.193027168979808,0.262856408979579,"ASCI"
"3842",22548081,NA,NA,NA,-0.970081752,-7.050081752,"peak_2","Current","Peak_2",0.680666496613118,0.926903461093348,"ASCI"
"3843",20346067,NA,NA,NA,236.2032286,-142.8567714,"peak_2","Current","Peak_2",0.0138338900785323,0.0188384188996812,"ASCI"
"3844",20341537,NA,NA,NA,-46.09153796,-58.74153796,"peak_2","Current","Peak_2",0.239531507902623,0.32618409282754,"ASCI"
"3845",20332934,NA,NA,NA,-9.357237096,-29.1572371,"peak_2","Current","Peak_2",0.484775846304981,0.660147681765425,"ASCI"
"3846",22548327,NA,NA,NA,-613.6073025,-1315.877303,"peak_2","Current","Peak_2",2.22044604925031e-16,0,"ASCI"
"3847",20343491,NA,NA,NA,-14.47449251,-25.00449251,"peak_2","Current","Peak_2",0.523157450437857,0.712414161590858,"ASCI"
"3848",20333200,NA,NA,NA,-77.76308092,-101.1930809,"peak_2","Current","Peak_2",0.0614825504455883,0.0837243923249149,"ASCI"
"3849",20332950,NA,NA,NA,134.1837001,-48.50629987,"peak_2","Current","Peak_2",0.31504353221986,0.429013241966043,"ASCI"
"3850",20328602,NA,NA,NA,-33.31252847,-55.47252847,"peak_2","Current","Peak_2",0.262245922718436,0.35711564273377,"ASCI"
"3851",20343369,NA,NA,NA,228.9627597,-302.1172403,"peak_2","Current","Peak_2",3.8770688043742e-05,5.27963181900741e-05,"ASCI"
"3852",20329490,NA,NA,NA,-31.41261205,-51.75261205,"peak_2","Current","Peak_2",0.289723615157123,0.394533626946314,"ASCI"
"3853",20332914,NA,NA,NA,-63.53805045,-80.96805045,"peak_2","Current","Peak_2",0.121594492633957,0.165582347057056,"ASCI"
"3854",20342507,NA,NA,NA,141.5282507,-1148.341749,"peak_2","Current","Peak_2",2.22044604925031e-16,0,"ASCI"
"3855",22549551,NA,NA,NA,-9.321083916,-24.24108392,"peak_2","Current","Peak_2",0.530196927522806,0.722000230108692,"ASCI"
"3856",20324983,NA,NA,NA,45.02055578,-6.389444222,"peak_2","Current","Peak_2",0.68595455315229,0.934104517606347,"ASCI"
"3857",20325559,NA,NA,NA,96.42778188,-12.83221812,"peak_2","Current","Peak_2",0.632499108764895,0.861311106055313,"ASCI"
"3858",20329498,NA,NA,NA,-40.03434615,-65.72434615,"peak_2","Current","Peak_2",0.195675301316245,0.266462525984441,"ASCI"
"3859",20334398,NA,NA,NA,109.1656129,-161.8243871,"peak_2","Current","Peak_2",0.00690676922246122,0.00940535244371059,"ASCI"
"3860",20325035,NA,NA,NA,-9.687865634,-32.17786563,"peak_2","Current","Peak_2",0.456944492654339,0.622248096353106,"ASCI"
"3861",20325403,NA,NA,NA,7.76666983,-70.69333017,"peak_2","Current","Peak_2",0.168352182464178,0.22925503368408,"ASCI"
"3862",20348609,NA,NA,NA,-69.02597619,-74.85597619,"peak_2","Current","Peak_2",0.147879680033873,0.201376427267703,"ASCI"
"3863",20333220,NA,NA,NA,-72.51385681,-77.73385681,"peak_2","Current","Peak_2",0.13496171277159,0.183785274147519,"ASCI"
"3864",20325583,NA,NA,NA,113.2798705,-413.7601295,"peak_2","Current","Peak_2",6.23747731719231e-07,8.49393842727185e-07,"ASCI"
"3865",20348581,NA,NA,NA,-0.560024143,-23.19002414,"peak_2","Current","Peak_2",0.539868675120321,0.735170815656187,"ASCI"
"3866",20350705,NA,NA,NA,-189.9171767,-211.5871767,"peak_2","Current","Peak_2",0.00110250574044381,0.00150134668266666,"ASCI"
"3867",20332654,NA,NA,NA,8.935552614,-22.45444739,"peak_2","Current","Peak_2",0.546619999622342,0.744364489913737,"ASCI"
"3868",22549465,NA,NA,NA,18.21306543,-5.106934565,"peak_2","Current","Peak_2",0.696082980086704,0.947896990172065,"ASCI"
"3869",20350873,NA,NA,NA,129.4001956,-13.43980436,"peak_2","Current","Peak_2",0.627259585024413,0.854176139498711,"ASCI"
"3870",20350875,NA,NA,NA,129.1371364,-13.68286364,"peak_2","Current","Peak_2",0.625155084924076,0.851310318371067,"ASCI"
"3871",20329900,NA,NA,NA,50.12349534,-80.24650466,"peak_2","Current","Peak_2",0.124474171494126,0.169503774533816,"ASCI"
"3872",20334556,NA,NA,NA,148.029543,-126.380457,"peak_2","Current","Peak_2",0.0251545919875488,0.034254482175435,"ASCI"
"3873",20348661,NA,NA,NA,49.93226207,-15.85773793,"peak_2","Current","Peak_2",0.606121498081042,0.825391167642164,"ASCI"
"3874",22548359,NA,NA,NA,-53.5102381,-59.3802381,"peak_2","Current","Peak_2",0.235254449889639,0.320359772260481,"ASCI"
"3875",20332858,NA,NA,NA,-16.64798252,-522.4879825,"peak_2","Current","Peak_2",1.11770545926552e-08,1.52204500037791e-08,"ASCI"
"3876",20348885,NA,NA,NA,14.32032251,-72.33967749,"peak_2","Current","Peak_2",0.159997061029073,0.21787737514706,"ASCI"
"3877",20329226,NA,NA,NA,208.0857887,-505.3142113,"peak_2","Current","Peak_2",2.10969217583774e-08,2.87289145091511e-08,"ASCI"
"3878",20329810,NA,NA,NA,31.78564219,-390.6143578,"peak_2","Current","Peak_2",1.46838120666459e-06,1.99958074802912e-06,"ASCI"
"3879",20350759,NA,NA,NA,103.5638573,-22.60614269,"peak_2","Current","Peak_2",0.545229018691978,0.742470309657936,"ASCI"
"3880",20329800,NA,NA,NA,-69.51693506,-119.2769351,"peak_2","Current","Peak_2",0.0324685335275528,0.0442143050275906,"ASCI"
"3881",20329748,NA,NA,NA,102.7629925,-176.6170075,"peak_2","Current","Peak_2",0.00400775957954461,0.00545760110714127,"ASCI"
"3882",20334574,NA,NA,NA,161.2380593,-119.1919407,"peak_2","Current","Peak_2",0.0325674446790607,0.044348998139606,"ASCI"
"3883",20350743,NA,NA,NA,-206.1215611,-238.2115611,"peak_2","Current","Peak_2",0.000412066982041649,0.000561135759960259,"ASCI"
"3884",22550573,NA,NA,NA,-40.94643906,-72.21643906,"peak_2","Current","Peak_2",0.160610682518905,0.21871297949303,"ASCI"
"3885",22550533,NA,NA,NA,-56.23992308,-65.89992308,"peak_2","Current","Peak_2",0.194655150211322,0.265073326435622,"ASCI"
"3886",20344355,NA,NA,NA,27.13055544,-6.369444555,"peak_2","Current","Peak_2",0.686113898554869,0.93432150757999,"ASCI"
"3887",20329878,NA,NA,NA,-43.10501865,-67.18501865,"peak_2","Current","Peak_2",0.18731114695016,0.255072566775901,"ASCI"
"3888",20325169,NA,NA,NA,-16.08613919,-38.39613919,"peak_2","Current","Peak_2",0.400672006687988,0.5456185541822,"ASCI"
"3889",20341541,NA,NA,NA,179.5429063,-364.4670937,"peak_2","Current","Peak_2",3.86265659945711e-06,5.26000587462592e-06,"ASCI"
"3890",948070426,NA,NA,NA,-19.57815335,-67.01815335,"peak_2","Current","Peak_2",0.188252560153586,0.256354544309562,"ASCI"
"3891",20350919,NA,NA,NA,-26.5664294,-35.8064294,"peak_2","Current","Peak_2",0.42387854460103,0.577220256952388,"ASCI"
"3892",20350881,NA,NA,NA,135.8305223,-10.06947769,"peak_2","Current","Peak_2",0.655916212930376,0.893199549232361,"ASCI"
"3893",948070197,NA,NA,NA,45.3069284,-504.7230716,"peak_2","Current","Peak_2",2.15633177365056e-08,2.93640332472088e-08,"ASCI"
"3894",948070213,NA,NA,NA,-200.847301,-462.037301,"peak_2","Current","Peak_2",1.04580387593884e-07,1.4241324275512e-07,"ASCI"
"3895",948070166,NA,NA,NA,311.0559672,-366.8440328,"peak_2","Current","Peak_2",3.53754028332047e-06,4.81727593245241e-06,"ASCI"
"3896",20325251,NA,NA,NA,-22.20665701,-45.02665701,"peak_2","Current","Peak_2",0.343455893025262,0.467704018872796,"ASCI"
"3897",20341879,NA,NA,NA,-71.29913603,-124.679136,"peak_2","Current","Peak_2",0.0267448084374787,0.0364199731150681,"ASCI"
"3898",20325567,NA,NA,NA,95.00805561,-13.29194439,"peak_2","Current","Peak_2",0.628537464321354,0.855916302631594,"ASCI"
"3899",20348617,NA,NA,NA,-198.0648074,-223.7548074,"peak_2","Current","Peak_2",0.000703209808385719,0.000957602009957288,"ASCI"
"3900",20343295,NA,NA,NA,-78.15195405,-100.971954,"peak_2","Current","Peak_2",0.0619562278053027,0.0843694265470273,"ASCI"
"3901",20342597,NA,NA,NA,500.0786865,-490.2813135,"peak_2","Current","Peak_2",3.67890260633731e-08,5.00977726276456e-08,"ASCI"
"3902",948070500,NA,NA,NA,-613.8790368,-940.3890368,"peak_2","Current","Peak_2",2.22044604925031e-16,0,"ASCI"
"3903",20325671,NA,NA,NA,-130.7906185,-977.1506185,"peak_2","Current","Peak_2",2.22044604925031e-16,0,"ASCI"
"3904",20343387,NA,NA,NA,-47.03459557,-97.80459557,"peak_2","Current","Peak_2",0.0691251175915827,0.0941317239249112,"ASCI"
"3905",948070415,NA,NA,NA,-111.2145591,-152.8845591,"peak_2","Current","Peak_2",0.00958775013947882,0.0130562012859466,"ASCI"
"3906",20341707,NA,NA,NA,-6.446615218,-37.64661522,"peak_2","Current","Peak_2",0.407347717761608,0.554709261202726,"ASCI"
"3907",20325205,NA,NA,NA,2.029691642,-38.81030836,"peak_2","Current","Peak_2",0.396998750975281,0.540616466595209,"ASCI"
"3908",22547453,NA,NA,NA,-62.27739472,-80.00739472,"peak_2","Current","Peak_2",0.125441283042485,0.170820747009908,"ASCI"
"3909",22549451,NA,NA,NA,-52.98481652,-62.56481652,"peak_2","Current","Peak_2",0.21472527433378,0.292403990727525,"ASCI"
"3910",20342497,NA,NA,NA,20.23036414,-75.84963586,"peak_2","Current","Peak_2",0.143307716818116,0.195150517002158,"ASCI"
"3911",20348605,NA,NA,NA,49.40400816,-7.145991841,"peak_2","Current","Peak_2",0.679894865301388,0.925852685512223,"ASCI"
"3912",20334604,NA,NA,NA,137.4053463,-49.18465368,"peak_2","Current","Peak_2",0.309654076544486,0.421674104306454,"ASCI"
"3913",20329880,NA,NA,NA,-32.25166733,-63.40166733,"peak_2","Current","Peak_2",0.209551722443201,0.28535886190543,"ASCI"
"3914",20342527,NA,NA,NA,34.09800533,-54.92199467,"peak_2","Current","Peak_2",0.266204925462004,0.36250684879981,"ASCI"
"3915",20348759,NA,NA,NA,32.60276274,-80.77723726,"peak_2","Current","Peak_2",0.122350395043134,0.166611703669731,"ASCI"
"3916",20341869,NA,NA,NA,5.681068432,-52.47893157,"peak_2","Current","Peak_2",0.284226243785856,0.38704753415888,"ASCI"
"3917",20351049,NA,NA,NA,0.835891275,-30.84410872,"peak_2","Current","Peak_2",0.469210642960826,0.638951632122749,"ASCI"
"3918",22548441,NA,NA,NA,18.62308092,-78.37691908,"peak_2","Current","Peak_2",0.132208672662518,0.180036298080201,"ASCI"
"3919",20329604,NA,NA,NA,-73.79387748,-134.3138775,"peak_2","Current","Peak_2",0.0188780182234354,0.0257073038219936,"ASCI"
"3920",20342711,NA,NA,NA,295.039168,-14.510832,"peak_2","Current","Peak_2",0.617951052779181,0.841500165583826,"ASCI"
"3921",20333454,NA,NA,NA,-6.64646004,-27.32646004,"peak_2","Current","Peak_2",0.501701413114137,0.683196218066884,"ASCI"
"3922",20348369,NA,NA,NA,-44.31663203,-53.75663203,"peak_2","Current","Peak_2",0.274709877416391,0.374088540336237,"ASCI"
"3923",20343309,NA,NA,NA,323.003714,-319.486286,"peak_2","Current","Peak_2",2.03930759390141e-05,2.77704467078386e-05,"ASCI"
"3924",20329206,NA,NA,NA,57.67688462,-22.42311538,"peak_2","Current","Peak_2",0.546907210780633,0.744755602180917,"ASCI"
"3925",22547135,NA,NA,NA,21.69998235,-21.10001765,"peak_2","Current","Peak_2",0.559004806212865,0.761229606899584,"ASCI"
"3926",20333132,NA,NA,NA,-65.00176424,-107.3917642,"peak_2","Current","Peak_2",0.0495082743142424,0.06741831872579,"ASCI"
"3927",22549121,NA,NA,NA,-1387.61016,-2331.67016,"peak_2","Current","Peak_2",2.22044604925031e-16,0,"ASCI"
"3928",20350985,NA,NA,NA,40.77373227,-29.93626773,"peak_2","Current","Peak_2",0.477582021028343,0.650351428268896,"ASCI"
"3929",948070215,NA,NA,NA,-72.66142324,-84.50142324,"peak_2","Current","Peak_2",0.108310349493832,0.147492550783096,"ASCI"
"3930",20329834,NA,NA,NA,12.56885514,-62.77114486,"peak_2","Current","Peak_2",0.213441154035924,0.290655328857923,"ASCI"
"3931",20329600,NA,NA,NA,-0.486647519,-73.73664752,"peak_2","Current","Peak_2",0.153173523753276,0.208585364523198,"ASCI"
"3932",20333572,NA,NA,NA,2.223840326,-11.54615967,"peak_2","Current","Peak_2",0.643485560953912,0.87627200189756,"ASCI"
"3933",20329222,NA,NA,NA,185.3002366,-497.7297634,"peak_2","Current","Peak_2",2.7929365942166e-08,3.80330541916428e-08,"ASCI"
"3934",20333704,NA,NA,NA,-41.25102597,-257.561026,"peak_2","Current","Peak_2",0.000201472457296412,0.000274356853043355,"ASCI"
"3935",20332458,NA,NA,NA,-1.313109391,-65.94310939,"peak_2","Current","Peak_2",0.194404844539574,0.264732470532432,"ASCI"
"3936",20350965,NA,NA,NA,6.302422577,-195.5875774,"peak_2","Current","Peak_2",0.00199078095440234,0.0027109631017477,"ASCI"
"3937",20334542,NA,NA,NA,43.71105961,-24.97894039,"peak_2","Current","Peak_2",0.523393233989855,0.71273524187247,"ASCI"
"3938",20348843,NA,NA,NA,58.20608475,-10.63391525,"peak_2","Current","Peak_2",0.651188866560554,0.886762044619194,"ASCI"
"3939",20333234,NA,NA,NA,-55.1206014,-61.4706014,"peak_2","Current","Peak_2",0.221628944227897,0.301805122634184,"ASCI"
"3940",20348875,NA,NA,NA,-200.2009905,-214.5709905,"peak_2","Current","Peak_2",0.000987408319837015,0.00134461177937086,"ASCI"
"3941",20341509,NA,NA,NA,333.9804359,-397.2295641,"peak_2","Current","Peak_2",1.14965506752927e-06,1.56555268439524e-06,"ASCI"
"3942",20325279,NA,NA,NA,161.4953566,-68.79464336,"peak_2","Current","Peak_2",0.17841577518709,0.242959217704178,"ASCI"
"3943",20332674,NA,NA,NA,46.90267516,-7.697324842,"peak_2","Current","Peak_2",0.675440167653032,0.919786462642535,"ASCI"
"3944",22548083,NA,NA,NA,20.89196587,-21.83803413,"peak_2","Current","Peak_2",0.552264536741114,0.75205098692467,"ASCI"
"3945",20341551,NA,NA,NA,501.0689993,-422.1010007,"peak_2","Current","Peak_2",4.58158069380959e-07,6.23900694604952e-07,"ASCI"
"3946",20333416,NA,NA,NA,18.78175125,-2.418248751,"peak_2","Current","Peak_2",0.716703801791253,0.975977571636909,"ASCI"
"3947",948070227,NA,NA,NA,-152.8838909,-402.1238909,"peak_2","Current","Peak_2",9.59271805140043e-07,1.30629663797473e-06,"ASCI"
"3948",20329588,NA,NA,NA,-84.89028407,-134.2802841,"peak_2","Current","Peak_2",0.0189010475758562,0.0257386642408945,"ASCI"
"3949",20342691,NA,NA,NA,294.2836359,-182.4863641,"peak_2","Current","Peak_2",0.003228136872225,0.00439594317428101,"ASCI"
"3950",22549405,NA,NA,NA,-14.29427589,-105.5142759,"peak_2","Current","Peak_2",0.0528804984112385,0.0720104739187386,"ASCI"
"3951",22549437,NA,NA,NA,70.27130653,-165.5486935,"peak_2","Current","Peak_2",0.00602325472278684,0.0082022189682873,"ASCI"
"3952",20350739,NA,NA,NA,18.43862837,-5.181371628,"peak_2","Current","Peak_2",0.695500168439096,0.947103341393961,"ASCI"
"3953",20330940,NA,NA,NA,80.03407892,-53.97592108,"peak_2","Current","Peak_2",0.273096647134232,0.371891710112458,"ASCI"
"3954",22545217,NA,NA,NA,-21.15487279,-34.97487279,"peak_2","Current","Peak_2",0.431407240407033,0.587472523274921,"ASCI"
"3955",20331228,NA,NA,NA,172.3675829,-81.57241708,"peak_2","Current","Peak_2",0.119226819706168,0.162358148066179,"ASCI"
