"","site","hydro.endpoints","hydro","Scenario","FlowMetric","PredictedProbability","PredictedProbabilityScaled","index"
"190",201040,"Peak_2",362.6644,"Current","peak_2",NA,NA,"ASCI"
"191",201041,"Peak_2",346.4544,"Current","peak_2",NA,NA,"ASCI"
"192",201050,"Peak_2",82.8507,"Current","peak_2",NA,NA,"ASCI"
"193",201060,"Peak_2",267.5821,"Current","peak_2",NA,NA,"ASCI"
"194",201061,"Peak_2",58.9867,"Current","peak_2",NA,NA,"ASCI"
"195",201062,"Peak_2",149.8579,"Current","peak_2",NA,NA,"ASCI"
"196",201070,"Peak_2",625.3921,"Current","peak_2",NA,NA,"ASCI"
"197",201080,"Peak_2",629.2004,"Current","peak_2",NA,NA,"ASCI"
"198",201090,"Peak_2",25.6666,"Current","peak_2",NA,NA,"ASCI"
"199",201091,"Peak_2",6.9604,"Current","peak_2",NA,NA,"ASCI"
"200",201100,"Peak_2",362.6644,"Current","peak_2",NA,NA,"ASCI"
"201",203010,"Peak_2",83.8251,"Current","peak_2",NA,NA,"ASCI"
"202",204010,"Peak_2",168.1702,"Current","peak_2",NA,NA,"ASCI"
"203",205010,"Peak_2",46.1734,"Current","peak_2",NA,NA,"ASCI"
"204",207010,"Peak_2",33.7388,"Current","peak_2",NA,NA,"ASCI"
"205",301010,"Peak_2",93.1641,"Current","peak_2",NA,NA,"ASCI"
"206",301011,"Peak_2",15.0521,"Current","peak_2",NA,NA,"ASCI"
"207",301020,"Peak_2",33.1617,"Current","peak_2",NA,NA,"ASCI"
"208",301030,"Peak_2",26.2048,"Current","peak_2",NA,NA,"ASCI"
"209",401070,"Peak_2",15.6582,"Current","peak_2",NA,NA,"ASCI"
"210",401080,"Peak_2",78.5691,"Current","peak_2",NA,NA,"ASCI"
"211",401100,"Peak_2",35.343,"Current","peak_2",NA,NA,"ASCI"
"212",401101,"Peak_2",0.4026,"Current","peak_2",NA,NA,"ASCI"
"213",401110,"Peak_2",33.8553,"Current","peak_2",NA,NA,"ASCI"
"214",401120,"Peak_2",3.4929,"Current","peak_2",NA,NA,"ASCI"
"215",401121,"Peak_2",0.4639,"Current","peak_2",NA,NA,"ASCI"
"216",402010,"Peak_2",35.343,"Current","peak_2",NA,NA,"ASCI"
"217",402020,"Peak_2",250.5228,"Current","peak_2",NA,NA,"ASCI"
"218",402021,"Peak_2",243.9133,"Current","peak_2",NA,NA,"ASCI"
"219",402022,"Peak_2",229.1073,"Current","peak_2",NA,NA,"ASCI"
"220",402023,"Peak_2",207.7793,"Current","peak_2",NA,NA,"ASCI"
"221",402030,"Peak_2",99.3239,"Current","peak_2",NA,NA,"ASCI"
"222",402031,"Peak_2",90.4137,"Current","peak_2",NA,NA,"ASCI"
"223",402040,"Peak_2",13.8443,"Current","peak_2",NA,NA,"ASCI"
"224",402041,"Peak_2",0.5308,"Current","peak_2",NA,NA,"ASCI"
"225",402050,"Peak_2",81.8394,"Current","peak_2",NA,NA,"ASCI"
"226",402051,"Peak_2",78.0454,"Current","peak_2",NA,NA,"ASCI"
"227",402060,"Peak_2",38.9857,"Current","peak_2",NA,NA,"ASCI"
"228",403010,"Peak_2",15.6582,"Current","peak_2",NA,NA,"ASCI"
"229",403011,"Peak_2",78.5691,"Current","peak_2",NA,NA,"ASCI"
"230",403020,"Peak_2",176.8656,"Current","peak_2",NA,NA,"ASCI"
"231",403030,"Peak_2",84.1297,"Current","peak_2",NA,NA,"ASCI"
"232",404010,"Peak_2",84.0278,"Current","peak_2",NA,NA,"ASCI"
"233",405010,"Peak_2",73.5136,"Current","peak_2",NA,NA,"ASCI"
"234",405020,"Peak_2",58.3903,"Current","peak_2",NA,NA,"ASCI"
