"","masterid","sampleid","sampledate","oovere","mmi","csci","latitude","longitude","comid","d_ds_mag_50","d_fa_mag","d_peak_10","d_peak_2","d_peak_5","d_sp_mag","d_wet_bfl_mag_10","d_wet_bfl_mag_50","delta_q99"
"368","SMC02984","SMC02984_06232010_BMI_RWB_1","6/23/10",0.5736453,0.51334848,0.54349689,34.26528,-118.75053,17564880,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","SMC03011","SMC03011_06132013_BMI_RWB_1","6/13/13",0.78270125,0.50231064,0.64250594,33.6145,-117.6955,20350507,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","SMC03011","SMC03011_06132013_BMI_RWB_1","6/13/13",0.78270125,0.50231064,0.64250594,33.6145,-117.6955,20350507,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","SMC03216","SMC03216_07272011_BMI_RWB_1","7/27/11",0.98151736,0.95047688,0.96599712,34.28092,-117.84093,22522679,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","SMC03216","SMC03216_07272011_BMI_RWB_1","7/27/11",0.98151736,0.95047688,0.96599712,34.28092,-117.84093,22522679,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","SMC03268","SMC03268_05272014_BMI_RWB_1","5/27/14",0.70731384,0.52491091,0.61611238,34.16255,-119.06301,17562684,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","SMC03268","SMC03268_05272014_BMI_RWB_1","5/27/14",0.70731384,0.52491091,0.61611238,34.16255,-119.06301,17562684,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","SMC03280","SMC03280_08112011_BMI_RWB_1","8/11/11",0.8876003,0.95729659,0.92244845,34.25685,-117.85652,22524631,0.539385531135531,12.9867716865903,-138.439805561106,-23.8481165501166,-95.1336683649683,72.0476113886114,-3.21028043623044,-9.66003754578754,-45.6803483480412
"376","SMC03438","SMC03438_07022012_BMI_RWB_1","7/2/12",1.01601966,0.63432898,0.82517432,33.93708,-117.79252,22525681,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","SMC03438","SMC03438_07022012_BMI_RWB_1","7/2/12",1.01601966,0.63432898,0.82517432,33.93708,-117.79252,22525681,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","SMC03523","SMC03523_06112013_BMI_RWB_MCM_1","6/11/13",0.72603365,0.44433776,0.5851857,33.58478,-117.66437,20348445,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","SMC03523","SMC03523_06112013_BMI_RWB_MCM_1","6/11/13",0.72603365,0.44433776,0.5851857,33.58478,-117.66437,20348445,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","SMC03984","SMC03984_07022018_BMI_RWB_1","7/2/18",1.1624198,0.98248705,1.07245343,34.24613,-117.90186,22522803,-0.460165834165835,21.5223374614107,-204.697944488844,-67.3353679653679,-10.1829644355644,35.0461998001998,-4.62160839160839,-7.17068131868132,-147.37321363425
"381","SMC03984","SMC03984_07022018_BMI_RWB_1","7/2/18",1.1624198,0.98248705,1.07245343,34.24613,-117.90186,22522803,-0.460165834165835,21.5223374614107,-204.697944488844,-67.3353679653679,-10.1829644355644,35.0461998001998,-4.62160839160839,-7.17068131868132,-147.37321363425
"382","SMC04000","SMC04000_07302012_BMI_RWB_1","7/30/12",1.31439109,0.75747037,1.03593073,34.23282,-117.74777,22524653,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","SMC04000","SMC04000_07302012_BMI_RWB_1","7/30/12",1.31439109,0.75747037,1.03593073,34.23282,-117.74777,22524653,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","SMC04008","SMC04008_06192012_BMI_RWB_1","6/19/12",1.11015265,0.65292474,0.8815387,34.28342,-118.80803,948070571,7.4687977022977,21.0799337001942,-353.213931501831,-76.3765815850816,-108.032485680986,149.338601898102,3.73330664335664,6.38579045954046,-17.9756135773154
"385","SMC04008","SMC04008_06192012_BMI_RWB_1","6/19/12",1.11015265,0.65292474,0.8815387,34.28342,-118.80803,948070571,7.4687977022977,21.0799337001942,-353.213931501831,-76.3765815850816,-108.032485680986,149.338601898102,3.73330664335664,6.38579045954046,-17.9756135773154
"386","SMC04134","SMC04134_07262011_BMI_RWB_1","7/26/11",0.86183352,0.67833534,0.77008443,32.82874,-117.05243,20331434,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","SMC04134","SMC04134_07262011_BMI_RWB_1","7/26/11",0.86183352,0.67833534,0.77008443,32.82874,-117.05243,20331434,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","SMC04175","SMC04175_06112009_BMI_RWB_1","6/11/09",0.95088295,0.82403481,0.88745888,34.40835,-119.27642,17586810,3.13876423576423,11.1909508936911,-24.2012617382618,-98.4056327006326,-89.846939060939,72.9969925074925,1.07818235098235,19.7484941724942,-66.391092833515
"389","SMC04175","SMC04175_06112009_BMI_RWB_1","6/11/09",0.95088295,0.82403481,0.88745888,34.40835,-119.27642,17586810,3.13876423576423,11.1909508936911,-24.2012617382618,-98.4056327006326,-89.846939060939,72.9969925074925,1.07818235098235,19.7484941724942,-66.391092833515
"390","SMC04239","SMC04239_06112009_BMI_RWB_1","6/11/09",1.05528319,0.68769548,0.87148934,34.3608,-119.31114,17587720,0.507085414585415,-0.687890097557132,-282.242069264069,-511.875061938061,-986.1327007992,45.4057335997336,-1.15080514485514,-2.27561663336664,-279.938212000324
"391","SMC04239","SMC04239_06112009_BMI_RWB_1","6/11/09",1.05528319,0.68769548,0.87148934,34.3608,-119.31114,17587720,0.507085414585415,-0.687890097557132,-282.242069264069,-511.875061938061,-986.1327007992,45.4057335997336,-1.15080514485514,-2.27561663336664,-279.938212000324
"392","SMC04294","SMC04294_07112013_BMI_RWB_1","7/11/13",1.05454853,0.65587449,0.85521151,32.93776,-117.14172,20331208,1.39869272394273,7.06978588123597,-28.5126143856144,44.0181100566101,59.2300938727937,86.4534633699634,1.97866318681319,7.20273967698968,-20.7283004002403
"393","SMC04294","SMC04294_07112013_BMI_RWB_1","7/11/13",1.05454853,0.65587449,0.85521151,32.93776,-117.14172,20331208,1.39869272394273,7.06978588123597,-28.5126143856144,44.0181100566101,59.2300938727937,86.4534633699634,1.97866318681319,7.20273967698968,-20.7283004002403
"394","SMC04308","SMC04308_06172009_BMI_RWB_1","6/17/09",1.01694941,0.56802958,0.79248949,34.19349,-118.9083,17564110,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","SMC04308","SMC04308_06172009_BMI_RWB_1","6/17/09",1.01694941,0.56802958,0.79248949,34.19349,-118.9083,17564110,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","SMC04383","SMC04383_05192014_BMI_RWB_1","5/19/14",0.97379819,0.63052672,0.80216245,34.50224,-119.35602,17585808,1.26742932067932,31.847770232065,251.642449217449,-78.1159640359639,130.278863569764,143.649482184482,5.76621048951049,3.00448776223776,-10.0467327170367
"397","SMC04383","SMC04383_05192014_BMI_RWB_1","5/19/14",0.97379819,0.63052672,0.80216245,34.50224,-119.35602,17585808,1.26742932067932,31.847770232065,251.642449217449,-78.1159640359639,130.278863569764,143.649482184482,5.76621048951049,3.00448776223776,-10.0467327170367
"398","SMC04426","SMC04426_07252011_BMI_RWB_1","7/25/11",0.76693639,0.90395482,0.83544561,33.00696,-116.66995,20330010,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","SMC04426","SMC04426_07252011_BMI_RWB_1","7/25/11",0.76693639,0.90395482,0.83544561,33.00696,-116.66995,20330010,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","SMC04682","SMC04682_07252011_BMI_RWB_1","7/25/11",1.20418944,1.1006195,1.15240447,32.97115,-116.64814,20332528,3.01513653013653,14.6858570913632,-485.316356343655,-162.602603063603,-117.807617982018,121.060077755578,1.35659418914419,4.44248018648019,-95.7568085902184
"401","SMC04682","SMC04682_07252011_BMI_RWB_1","7/25/11",1.20418944,1.1006195,1.15240447,32.97115,-116.64814,20332528,3.01513653013653,14.6858570913632,-485.316356343655,-162.602603063603,-117.807617982018,121.060077755578,1.35659418914419,4.44248018648019,-95.7568085902184
"402","SMC04749","SMC04749_06232009_BMI_RWB_1","6/23/09",0.63519592,0.59210016,0.61364804,33.85826,-117.21321,22532850,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","SMC04749","SMC04749_06232009_BMI_RWB_1","6/23/09",0.63519592,0.59210016,0.61364804,33.85826,-117.21321,22532850,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","SMC04756","SMC04756_05212014_BMI_RWB_1","5/21/14",0.7679303,0.5397062,0.65381825,34.27092,-118.9269,17563904,3.42300133200134,14.7679209986282,-450.596011588411,-244.470278887779,-672.09316999667,169.749468460111,2.40506541791543,3.34890201465201,-140.207454060315
"405","SMC04756","SMC04756_05212014_BMI_RWB_1","5/21/14",0.7679303,0.5397062,0.65381825,34.27092,-118.9269,17563904,3.42300133200134,14.7679209986282,-450.596011588411,-244.470278887779,-672.09316999667,169.749468460111,2.40506541791543,3.34890201465201,-140.207454060315
"406","SMC04806","SMC04806_07112013_BMI_RWB_1","7/11/13",0.91814426,0.61667709,0.76741067,32.89036,-117.19358,20331318,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","SMC04806","SMC04806_07112013_BMI_RWB_1","7/11/13",0.91814426,0.61667709,0.76741067,32.89036,-117.19358,20331318,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","SMC04880","SMC04880_06062012_BMI_RWB_1","6/6/12",1.21707806,0.76631724,0.99169765,34.30884,-118.09829,22514382,1.17362454212454,12.3495514797203,-19.9215547785547,-24.1573123543124,-104.120774991675,55.8217945387945,-1.6518327006327,-2.58270995670996,-18.5900663625706
"409","SMC04880","SMC04880_06062012_BMI_RWB_1","6/6/12",1.21707806,0.76631724,0.99169765,34.30884,-118.09829,22514382,1.17362454212454,12.3495514797203,-19.9215547785547,-24.1573123543124,-104.120774991675,55.8217945387945,-1.6518327006327,-2.58270995670996,-18.5900663625706
"410","SMC05146","SMC05146_07102012_BMI_RWB_1","7/10/12",1.08835417,0.89567969,0.99201693,32.84526,-116.61346,20332968,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","SMC05146","SMC05146_07102012_BMI_RWB_1","7/10/12",1.08835417,0.89567969,0.99201693,32.84526,-116.61346,20332968,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","SMC05199","SMC05199_07062011_BMI_RWB_1","7/6/11",1.13119564,0.88341945,1.00730755,34.40412,-119.28071,17586840,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","SMC05199","SMC05199_07062011_BMI_RWB_1","7/6/11",1.13119564,0.88341945,1.00730755,34.40412,-119.28071,17586840,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","SMC05230","SMC05230_07022012_BMI_RWB_1","7/2/12",0.84818492,0.52537195,0.68677844,33.87308,-117.75077,948070545,17.6750580253081,-223.015722559086,-18342.7518391608,-7888.27771495171,-17994.1026025166,-889.501400932399,-83.0740052447553,-351.661752081253,-13921.209241448
"415","SMC05230","SMC05230_07022012_BMI_RWB_1","7/2/12",0.84818492,0.52537195,0.68677844,33.87308,-117.75077,948070545,17.6750580253081,-223.015722559086,-18342.7518391608,-7888.27771495171,-17994.1026025166,-889.501400932399,-83.0740052447553,-351.661752081253,-13921.209241448
"416","SMC05296","SMC05296_06262012_BMI_RWB_1","6/26/12",1.09967795,0.90666885,1.0031734,34.55457,-118.77525,17570065,7.27698426573427,11.2691767543693,7.58910256410232,-359.327943223443,-780.981270396271,84.6126022311023,5.06349380619383,5.57272444222445,-544.883667833179
"417","SMC05296","SMC05296_06262012_BMI_RWB_1","6/26/12",1.09967795,0.90666885,1.0031734,34.55457,-118.77525,17570065,7.27698426573427,11.2691767543693,7.58910256410232,-359.327943223443,-780.981270396271,84.6126022311023,5.06349380619383,5.57272444222445,-544.883667833179
"418","SMC05402","SMC05402_07282011_BMI_RWB_1","7/28/11",0.99684621,0.86239896,0.92962258,32.80468,-116.57311,20325065,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","SMC05402","SMC05402_07282011_BMI_RWB_1","7/28/11",0.99684621,0.86239896,0.92962258,32.80468,-116.57311,20325065,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","SMC05702","SMC05702_06072010_BMI_RWB_1","6/7/10",0.60786481,0.44466963,0.52626722,32.83209,-117.22954,20331462,11.4625168165168,106.962036306314,-58.5383185148188,496.535230769232,435.922346087247,229.5661998002,11.6882176823177,21.5984077589078,82.6186148220252
"421","SMC05702","SMC05702_06072010_BMI_RWB_1","6/7/10",0.60786481,0.44466963,0.52626722,32.83209,-117.22954,20331462,11.4625168165168,106.962036306314,-58.5383185148188,496.535230769232,435.922346087247,229.5661998002,11.6882176823177,21.5984077589078,82.6186148220252
"422","SMC05759","SMC05759_05292014_BMI_RWB_1","5/29/14",1.00028268,0.67622219,0.83825244,34.35232,-119.03474,17572963,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","SMC05759","SMC05759_05292014_BMI_RWB_1","5/29/14",1.00028268,0.67622219,0.83825244,34.35232,-119.03474,17572963,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","SMC05956","SMC05956_06192012_BMI_RWB_1","6/19/12",0.75931819,0.62717829,0.69324824,34.22875,-118.97109,17564046,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","SMC05956","SMC05956_06192012_BMI_RWB_1","6/19/12",0.75931819,0.62717829,0.69324824,34.22875,-118.97109,17564046,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","SMC06079","SMC06079_06262013_BMI_RWB_1","6/26/13",1.03220929,0.78080294,0.90650611,34.41108,-119.08213,17573647,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","SMC06079","SMC06079_06262013_BMI_RWB_1","6/26/13",1.03220929,0.78080294,0.90650611,34.41108,-119.08213,17573647,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","SMC06216","SMC06216_06032014_BMI_RWB_1","6/3/14",1.01195761,0.75381748,0.88288755,34.27407,-118.31518,22514628,-1.53748817848818,-4.2525061685026,-158.643444855145,-137.260870795871,-425.097162071262,33.4787755577756,-3.5770644022644,-8.15479070929069,-217.922717875086
"429","SMC06216","SMC06216_06032014_BMI_RWB_1","6/3/14",1.01195761,0.75381748,0.88288755,34.27407,-118.31518,22514628,-1.53748817848818,-4.2525061685026,-158.643444855145,-137.260870795871,-425.097162071262,33.4787755577756,-3.5770644022644,-8.15479070929069,-217.922717875086
"430","SMC06298","SMC06298_07172012_BMI_RWB_1","7/17/12",1.09576459,0.93637956,1.01607207,32.91213,-116.57126,20332758,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","SMC06298","SMC06298_07172012_BMI_RWB_1","7/17/12",1.09576459,0.93637956,1.01607207,32.91213,-116.57126,20332758,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","SMC06302","SMC06302_06282012_BMI_RWB_1","6/28/12",0.71737683,0.45126926,0.58432304,33.86699,-117.85366,22527369,0.342031218781219,13.8696394663732,-201.878892307692,-96.3032340992339,53.5335052947053,107.081404928405,0.650374225774224,1.49239368964369,-10.3748879068349
"433","SMC06302","SMC06302_06282012_BMI_RWB_1","6/28/12",0.71737683,0.45126926,0.58432304,33.86699,-117.85366,22527369,0.342031218781219,13.8696394663732,-201.878892307692,-96.3032340992339,53.5335052947053,107.081404928405,0.650374225774224,1.49239368964369,-10.3748879068349
"434","SMC06356","SMC06356_06102013_BMI_RWB_1","6/10/13",1.01777753,0.65427375,0.83602564,34.20156,-118.91158,17564110,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","SMC06356","SMC06356_06102013_BMI_RWB_1","6/10/13",1.01777753,0.65427375,0.83602564,34.20156,-118.91158,17564110,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","SMC06467","SMC06467_06282010_BMI_RWB_1","6/28/10",0.89201126,0.80809113,0.8500512,33.79118,-117.71782,22563198,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","SMC06467","SMC06467_06282010_BMI_RWB_1","6/28/10",0.89201126,0.80809113,0.8500512,33.79118,-117.71782,22563198,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","SMC06740","SMC06740_06102013_BMI_RWB_1","6/10/13",0.63452129,0.48732614,0.56092371,34.1807,-118.87436,17564132,12.8356191308691,29.708449662208,188.116996736597,-428.590473692974,14.7348906093906,376.380854906998,10.8098306360306,33.4987681485182,24.4702657955433
"439","SMC06740","SMC06740_06102013_BMI_RWB_1","6/10/13",0.63452129,0.48732614,0.56092371,34.1807,-118.87436,17564132,12.8356191308691,29.708449662208,188.116996736597,-428.590473692974,14.7348906093906,376.380854906998,10.8098306360306,33.4987681485182,24.4702657955433
"440","SMC06794","SMC06794_07182012_BMI_RWB_1","7/18/12",0.89715477,1.01150568,0.95433022,32.83039,-116.64687,20334440,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","SMC06794","SMC06794_07182012_BMI_RWB_1","7/18/12",0.89715477,1.01150568,0.95433022,32.83039,-116.64687,20334440,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","SMC06863","SMC06863_07212011_BMI_RWB_1","7/21/11",1.16297591,0.87280097,1.01788844,34.49417,-119.30534,17586460,0.836883283383284,18.6807825026271,136.423777422577,-153.714181152181,127.646654412255,125.147944721945,3.1408817016317,13.0273955211455,-14.9735768550484
"443","SMC06863","SMC06863_07212011_BMI_RWB_1","7/21/11",1.16297591,0.87280097,1.01788844,34.49417,-119.30534,17586460,0.836883283383284,18.6807825026271,136.423777422577,-153.714181152181,127.646654412255,125.147944721945,3.1408817016317,13.0273955211455,-14.9735768550484
"444","SMC06918","SMC06918_07162012_BMI_RWB_1","7/16/12",0.78255939,0.46101567,0.62178753,32.78184,-117.184,20331496,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","SMC06918","SMC06918_07162012_BMI_RWB_1","7/16/12",0.78255939,0.46101567,0.62178753,32.78184,-117.184,20331496,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","SMC07126","SMC07126_07122012_BMI_RWB_1","7/12/12",0.51117244,0.32405288,0.41761266,32.84359,-117.03457,948070393,0.86115659340659,-4.41471139599554,-3036.41655088245,-367.773214452215,-2552.00684665335,-25.0141067266067,0.500664385614385,-7.09244680319678,-888.492188846705
"447","SMC07126","SMC07126_07122012_BMI_RWB_1","7/12/12",0.51117244,0.32405288,0.41761266,32.84359,-117.03457,948070393,0.86115659340659,-4.41471139599554,-3036.41655088245,-367.773214452215,-2552.00684665335,-25.0141067266067,0.500664385614385,-7.09244680319678,-888.492188846705
"448","SMC08094","SMC08094_06282012_BMI_RWB_1","6/28/12",0.60391094,0.3812226,0.49256677,33.81951,-117.8536,22560942,15.0697981185481,-215.060126034626,-19120.433544622,-7943.91201298701,-18874.0226619571,-1049.80261938062,-89.1573738761239,-360.970701215451,-44933.6480255651
"449","SMC08094","SMC08094_06282012_BMI_RWB_1","6/28/12",0.60391094,0.3812226,0.49256677,33.81951,-117.8536,22560942,15.0697981185481,-215.060126034626,-19120.433544622,-7943.91201298701,-18874.0226619571,-1049.80261938062,-89.1573738761239,-360.970701215451,-44933.6480255651
"450","SMC08150","SMC08150_07082014_BMI_RWB_1","7/8/14",0.91333628,0.58867072,0.7510035,32.83731,-117.01975,20331414,0.0441269563769564,74.0364419632918,-176.365327872128,110.634621545122,128.633388278388,156.214183150183,0.837859024309024,-2.97123934398934,-19.8614430305131
"451","SMC08150","SMC08150_07082014_BMI_RWB_1","7/8/14",0.91333628,0.58867072,0.7510035,32.83731,-117.01975,20331414,0.0441269563769564,74.0364419632918,-176.365327872128,110.634621545122,128.633388278388,156.214183150183,0.837859024309024,-2.97123934398934,-19.8614430305131
"452","SMC08335","SMC08335_07072010_BMI_RWB_1","7/7/10",1.01796345,0.69739596,0.8576797,34.34583,-119.29948,948070372,3.13886163836162,10.424646183834,1163.91516483516,-1626.9310909091,-1551.46350732601,101.696027306028,4.70977765567765,4.00893922743922,-435.803887615514
"453","SMC08335","SMC08335_07072010_BMI_RWB_1","7/7/10",1.01796345,0.69739596,0.8576797,34.34583,-119.29948,948070372,3.13886163836162,10.424646183834,1163.91516483516,-1626.9310909091,-1551.46350732601,101.696027306028,4.70977765567765,4.00893922743922,-435.803887615514
"454","SMC08655","SMC08655_06212012_BMI_RWB_1","6/21/12",1.19972201,1.00765144,1.10368672,34.50823,-119.28406,17585796,0.596591075591076,22.9396527597011,113.301516650017,-151.569726273726,82.2427400599402,146.810757742258,3.13102402597403,15.8397982017982,-17.7109738135877
"455","SMC08655","SMC08655_06212012_BMI_RWB_1","6/21/12",1.19972201,1.00765144,1.10368672,34.50823,-119.28406,17585796,0.596591075591076,22.9396527597011,113.301516650017,-151.569726273726,82.2427400599402,146.810757742258,3.13102402597403,15.8397982017982,-17.7109738135877
"456","SMC08766","SMC08766_07102018_BMI_RWB_MCM_1","7/10/18",0.38473677,0.24770822,0.3162225,33.90192,-118.10859,22525157,22.6159293206793,375.938941434555,-3868.55909723609,-410.214877455878,-2296.03028205128,-132.915457042957,-19.9801487512487,-44.0551388611387,-1053.8249808532
"457","SMC08766","SMC08766_07102018_BMI_RWB_MCM_1","7/10/18",0.38473677,0.24770822,0.3162225,33.90192,-118.10859,22525157,22.6159293206793,375.938941434555,-3868.55909723609,-410.214877455878,-2296.03028205128,-132.915457042957,-19.9801487512487,-44.0551388611387,-1053.8249808532
"458","SMC08845","SMC08845_05302014_BMI_RWB_1","5/30/14",0.2568856,0.55805589,0.40747074,33.87309,-117.21355,22532816,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","SMC08845","SMC08845_05302014_BMI_RWB_1","5/30/14",0.2568856,0.55805589,0.40747074,33.87309,-117.21355,22532816,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","SMC09118","SMC09118_05222013_BMI_RWB_MCM_1","5/22/13",0.38244883,0.39093934,0.38669408,33.80876,-117.86259,22560942,15.0697981185481,-215.060126034626,-19120.433544622,-7943.91201298701,-18874.0226619571,-1049.80261938062,-89.1573738761239,-360.970701215451,-44933.6480255651
"461","SMC09118","SMC09118_05222013_BMI_RWB_MCM_1","5/22/13",0.38244883,0.39093934,0.38669408,33.80876,-117.86259,22560942,15.0697981185481,-215.060126034626,-19120.433544622,-7943.91201298701,-18874.0226619571,-1049.80261938062,-89.1573738761239,-360.970701215451,-44933.6480255651
"462","SMC09286","SMC09286_06092010_BMI_RWB_1","6/9/10",0.62590045,0.54050347,0.58320196,32.78194,-117.11419,20331482,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","SMC09286","SMC09286_06092010_BMI_RWB_1","6/9/10",0.62590045,0.54050347,0.58320196,32.78194,-117.11419,20331482,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","SMC09534","SMC09534_07102018_BMI_RWB_MCM_1","7/10/18",0.48636422,0.36012937,0.4232468,33.83832,-118.09487,22525157,22.6159293206793,375.938941434555,-3868.55909723609,-410.214877455878,-2296.03028205128,-132.915457042957,-19.9801487512487,-44.0551388611387,-1053.8249808532
"465","SMC09534","SMC09534_07102018_BMI_RWB_MCM_1","7/10/18",0.48636422,0.36012937,0.4232468,33.83832,-118.09487,22525157,22.6159293206793,375.938941434555,-3868.55909723609,-410.214877455878,-2296.03028205128,-132.915457042957,-19.9801487512487,-44.0551388611387,-1053.8249808532
"466","SMC10685","SMC10685_07012010_BMI_RWB_MCM_1","7/1/10",1.05510669,0.58532046,0.82021357,34.01879,-117.36873,24843756,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","SMC10685","SMC10685_07012010_BMI_RWB_MCM_1","7/1/10",1.05510669,0.58532046,0.82021357,34.01879,-117.36873,24843756,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","SMC11343","SMC11343_06042012_BMI_RWB_1","6/4/12",0.97940779,0.73188399,0.85564589,34.3728,-119.30859,17586850,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","SMC11343","SMC11343_06042012_BMI_RWB_1","6/4/12",0.97940779,0.73188399,0.85564589,34.3728,-119.30859,17586850,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","SMC11727","SMC11727_06092010_BMI_RWB_1","6/9/10",1.23885108,0.69854011,0.9686956,34.47857,-119.29339,17586488,0.769275308025308,18.4228881393088,92.2956225774224,-147.334155344655,107.605108991009,137.401966033966,1.66198614718615,10.7564487179487,-57.3093908213364
"471","SMC11727","SMC11727_06092010_BMI_RWB_1","6/9/10",1.23885108,0.69854011,0.9686956,34.47857,-119.29339,17586488,0.769275308025308,18.4228881393088,92.2956225774224,-147.334155344655,107.605108991009,137.401966033966,1.66198614718615,10.7564487179487,-57.3093908213364
"472","SMC12862","SMC12862_06272011_BMI_RWB_1","6/27/11",0.38473878,0.38067881,0.3827088,33.92148,-118.11149,22525157,22.6159293206793,375.938941434555,-3868.55909723609,-410.214877455878,-2296.03028205128,-132.915457042957,-19.9801487512487,-44.0551388611387,-1053.8249808532
"473","SMC12862","SMC12862_06272011_BMI_RWB_1","6/27/11",0.38473878,0.38067881,0.3827088,33.92148,-118.11149,22525157,22.6159293206793,375.938941434555,-3868.55909723609,-410.214877455878,-2296.03028205128,-132.915457042957,-19.9801487512487,-44.0551388611387,-1053.8249808532
"474","SMC13062","SMC13062_07232013_BMI_RWB_1","7/23/13",0.6730461,0.42617241,0.54960926,32.7755,-117.19557,20331504,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","SMC13062","SMC13062_07232013_BMI_RWB_1","7/23/13",0.6730461,0.42617241,0.54960926,32.7755,-117.19557,20331504,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","SMC13214","SMC13214_05222013_BMI_RWB_MCM_1","5/22/13",0.50994226,0.39927356,0.45460791,33.80453,-117.87242,22560942,15.0697981185481,-215.060126034626,-19120.433544622,-7943.91201298701,-18874.0226619571,-1049.80261938062,-89.1573738761239,-360.970701215451,-44933.6480255651
"477","SMC13214","SMC13214_05222013_BMI_RWB_MCM_1","5/22/13",0.50994226,0.39927356,0.45460791,33.80453,-117.87242,22560942,15.0697981185481,-215.060126034626,-19120.433544622,-7943.91201298701,-18874.0226619571,-1049.80261938062,-89.1573738761239,-360.970701215451,-44933.6480255651
"478","SMC13599","SMC13599_06042012_BMI_RWB_1","6/4/12",1.11527261,0.81400728,0.96463994,34.49889,-119.34172,17587578,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","SMC13599","SMC13599_06042012_BMI_RWB_1","6/4/12",1.11527261,0.81400728,0.96463994,34.49889,-119.34172,17587578,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","SMC13630","SMC13630_06212012_BMI_RWB_1","6/21/12",0.77016709,0.47040609,0.62028659,33.86119,-118.10351,22525157,22.6159293206793,375.938941434555,-3868.55909723609,-410.214877455878,-2296.03028205128,-132.915457042957,-19.9801487512487,-44.0551388611387,-1053.8249808532
"481","SMC13630","SMC13630_06212012_BMI_RWB_1","6/21/12",0.77016709,0.47040609,0.62028659,33.86119,-118.10351,22525157,22.6159293206793,375.938941434555,-3868.55909723609,-410.214877455878,-2296.03028205128,-132.915457042957,-19.9801487512487,-44.0551388611387,-1053.8249808532
"482","SMC14099","SMC14099_06132013_BMI_RWB_1","6/13/13",0.77772298,0.35978577,0.56875438,33.62772,-117.73558,20355532,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","SMC14099","SMC14099_06132013_BMI_RWB_1","6/13/13",0.77772298,0.35978577,0.56875438,33.62772,-117.73558,20355532,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","SMC16446","SMC16446_06212012_BMI_RWB_1","6/21/12",0.97485814,0.72786163,0.85135989,34.41319,-119.27282,17586810,3.13876423576423,11.1909508936911,-24.2012617382618,-98.4056327006326,-89.846939060939,72.9969925074925,1.07818235098235,19.7484941724942,-66.391092833515
