"","SampleID","SampleDate","masterid","D_ASCI","H_ASCI","latitude","longitude","comid","d_ds_mag_50","d_fa_mag","d_peak_10","d_peak_2","d_peak_5","d_sp_mag","d_wet_bfl_mag_10","d_wet_bfl_mag_50","delta_q99"
"274","907S00577_05/12/09_1",NA,"907S00577",0.8894503,0.93929517,33.0767,-116.67455,20329834,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","907S01418_05/12/09_1",NA,"907S01418",0.887648722,1.05838786,32.99254,-116.71771,20332438,0.24401615051615,7.74639276877024,-116.69440995671,-64.8472708957709,-58.5124892773893,63.963616050616,1.39610056610057,1.22793822843823,-48.236254358387
"276","907S01418_05/12/09_1",NA,"907S01418",0.887648722,1.05838786,32.99254,-116.71771,20332438,0.24401615051615,7.74639276877024,-116.69440995671,-64.8472708957709,-58.5124892773893,63.963616050616,1.39610056610057,1.22793822843823,-48.236254358387
"277","907S01434_05/13/09_1",NA,"907S01434",1.249193405,1.230696374,32.90475,-116.62501,20332754,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","907S01434_05/13/09_1",NA,"907S01434",1.249193405,1.230696374,32.90475,-116.62501,20332754,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","907S01610_05/31/10_1",NA,"907S01610",0.86440533,0.974313817,32.96675,-116.65275,20332536,2.49191791541792,15.2374339040656,-401.75781022311,-172.546478045764,-169.395018081918,105.188128038628,1.26168979353979,3.84626773226773,-80.398793526971
"280","907S01610_05/31/10_1",NA,"907S01610",0.86440533,0.974313817,32.96675,-116.65275,20332536,2.49191791541792,15.2374339040656,-401.75781022311,-172.546478045764,-169.395018081918,105.188128038628,1.26168979353979,3.84626773226773,-80.398793526971
"281","907S03786_05/30/12_1",NA,"907S03786",0.400712714,0.35522511,32.89421,-116.65844,20332830,0.17199309024309,5.52321878448906,19.4003964368965,-5.00995970695973,-1.54283240093241,47.0386743256744,0.312218981018981,1.87867365967365,-7.21696830804114
"282","907S03786_05/30/12_1",NA,"907S03786",0.400712714,0.35522511,32.89421,-116.65844,20332830,0.17199309024309,5.52321878448906,19.4003964368965,-5.00995970695973,-1.54283240093241,47.0386743256744,0.312218981018981,1.87867365967365,-7.21696830804114
"283","907S05514_05/18/11_2",NA,"907S05514",0.978490331,1.069386784,32.97974,-116.74246,20332496,0.102111055611056,5.6160737662436,-246.982114985015,-59.8713771228771,-54.0892530136531,46.4105271395272,0.32324348984349,5.16766708291708,-35.9697290111007
"284","907S05514_05/18/11_2",NA,"907S05514",0.978490331,1.069386784,32.97974,-116.74246,20332496,0.102111055611056,5.6160737662436,-246.982114985015,-59.8713771228771,-54.0892530136531,46.4105271395272,0.32324348984349,5.16766708291708,-35.9697290111007
"285","907SSDR11_05/05/08_2",NA,"907SSDR11",0.626535357,0.805193299,32.82119,-117.0627,20331934,0.668890193140191,-8.53943253551881,-2958.38658917749,-391.556302197802,-2662.70552747253,-14.2129996669997,0.512156293706293,-9.4189134199134,-1024.4672257272
"286","907SSDR11_05/05/08_2",NA,"907SSDR11",0.626535357,0.805193299,32.82119,-117.0627,20331934,0.668890193140191,-8.53943253551881,-2958.38658917749,-391.556302197802,-2662.70552747253,-14.2129996669997,0.512156293706293,-9.4189134199134,-1024.4672257272
"287","909S00282_04/06/15_2",NA,"909S00282",0.864193177,0.766725708,32.8718,-116.61357,20332896,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","909WE0662_06/22/15_1",NA,"909WE0662",1.052514131,1.166737869,32.89957,-116.58789,20332896,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","909WE0662_06/22/15_1",NA,"909WE0662",1.052514131,1.166737869,32.89957,-116.58789,20332896,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","911S00538_05/05/09_1",NA,"911S00538",1.113245295,1.125302159,32.78123,-116.63207,20325133,0.154732101232101,3.50161000206565,-117.158441558442,-55.4621734931735,-102.576907126207,59.0140106560107,1.15945912420912,2.36875690975691,-36.0465297741043
"291","911S00538_05/05/09_1",NA,"911S00538",1.113245295,1.125302159,32.78123,-116.63207,20325133,0.154732101232101,3.50161000206565,-117.158441558442,-55.4621734931735,-102.576907126207,59.0140106560107,1.15945912420912,2.36875690975691,-36.0465297741043
"292","911S01142_05/24/11_1",NA,"911S01142",0.858041883,1.010719274,32.73547,-116.65268,20325195,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","911S01142_05/24/11_1",NA,"911S01142",0.858041883,1.010719274,32.73547,-116.65268,20325195,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","911S01818_05/06/09_2",NA,"911S01818",0.810742262,0.731053622,32.86215,-116.52037,20325007,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","911S01818_05/06/09_2",NA,"911S01818",0.810742262,0.731053622,32.86215,-116.52037,20325007,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","911S02058_05/05/09_1",NA,"911S02058",1.146765464,1.131148628,32.76142,-116.64257,20325163,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","911S02058_05/05/09_1",NA,"911S02058",1.146765464,1.131148628,32.76142,-116.64257,20325163,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","911S04086_05/06/09_2",NA,"911S04086",0.706925027,0.80826182,32.67454,-116.57777,20325349,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","911S04086_05/06/09_2",NA,"911S04086",0.706925027,0.80826182,32.67454,-116.57777,20325349,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","ME-SCR_06/17/15_1",NA,"ME-SCR",0.696138168,0.607774022,34.30063,-119.1097,17573681,15.652027972028,218.175189006105,-5213.82961155509,-2433.15351232101,-2787.51987862135,1052.44988794539,17.1565418747918,57.4769792707293,-2572.6533117044
"301","SGLT506_07/06/12_1",NA,"SGLT506",0.716656664,0.799483384,34.06173,-117.99129,22524847,8.45199225774225,69.5866163552336,-1343.3510044955,74.0471926406927,-306.229669330669,124.635175324675,-1.10525396270396,14.2141762404263,-259.799910011348
"302","SGLT506_07/06/12_1",NA,"SGLT506",0.716656664,0.799483384,34.06173,-117.99129,22524847,8.45199225774225,69.5866163552336,-1343.3510044955,74.0471926406927,-306.229669330669,124.635175324675,-1.10525396270396,14.2141762404263,-259.799910011348
"303","SGUR103_07/22/10_1",NA,"SGUR103",1.095691599,1.077069857,34.23218,-118.05822,22520987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","SGUR103_07/22/10_1",NA,"SGUR103",1.095691599,1.077069857,34.23218,-118.05822,22520987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","SGUT503_05/27/10_1",NA,"SGUT503",0.864746237,0.834157137,34.29216,-117.83856,22522647,0.862024725274724,18.9464940265431,-36.2096913419912,3.07248534798536,-69.0610306360306,118.400843989344,-1.60231753246753,3.51013253413254,-64.2985223031769
"306","SGUT503_05/27/10_1",NA,"SGUT503",0.864746237,0.834157137,34.29216,-117.83856,22522647,0.862024725274724,18.9464940265431,-36.2096913419912,3.07248534798536,-69.0610306360306,118.400843989344,-1.60231753246753,3.51013253413254,-64.2985223031769
"307","SMC00105_05/22/14_1",NA,"SMC00105",0.822705081,0.808775915,33.74651,-117.58423,22563228,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","SMC00105_05/22/14_1",NA,"SMC00105",0.822705081,0.808775915,33.74651,-117.58423,22563228,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","SMC00198_07/09/14_2",NA,"SMC00198",0.697867078,0.665336775,32.93709,-117.13851,20331208,1.39869272394273,7.06978588123597,-28.5126143856144,44.0181100566101,59.2300938727937,86.4534633699634,1.97866318681319,7.20273967698968,-20.7283004002403
"310","SMC00198_07/09/14_2",NA,"SMC00198",0.697867078,0.665336775,32.93701,-117.13818,20331208,1.39869272394273,7.06978588123597,-28.5126143856144,44.0181100566101,59.2300938727937,86.4534633699634,1.97866318681319,7.20273967698968,-20.7283004002403
"311","SMC00198_07/09/14_2",NA,"SMC00198",0.697867078,0.665336775,32.93709,-117.13851,20331208,1.39869272394273,7.06978588123597,-28.5126143856144,44.0181100566101,59.2300938727937,86.4534633699634,1.97866318681319,7.20273967698968,-20.7283004002403
"312","SMC00206_06/16/15_1",NA,"SMC00206",0.655808826,0.786265491,33.54359,-117.65963,20350529,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","SMC00206_06/16/15_1",NA,"SMC00206",0.655808826,0.786265491,33.54359,-117.65963,20350529,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","SMC00288_06/04/14_1",NA,"SMC00288",0.735304952,0.691288182,34.13118,-117.76,22524733,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","SMC00288_06/04/14_1",NA,"SMC00288",0.735304952,0.691288182,34.13118,-117.76,22524733,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","SMC00318_06/15/10_1",NA,"SMC00318",0.552897319,0.62059491,33.81287,-118.20558,22518274,94.5920726773226,767.727505256424,-17043.3586848152,-1440.19956443556,-7675.81310955712,284.699747419247,74.5979884948385,204.774848068598,-1103.33956776404
"317","SMC00318_06/15/10_1",NA,"SMC00318",0.552897319,0.62059491,33.81287,-118.20558,22518274,94.5920726773226,767.727505256424,-17043.3586848152,-1440.19956443556,-7675.81310955712,284.699747419247,74.5979884948385,204.774848068598,-1103.33956776404
"318","SMC00382_06/23/09_1",NA,"SMC00382",0.842100102,0.835857175,34.04437,-117.99413,22523213,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","SMC00428_07/22/10_1",NA,"SMC00428",1.075542352,1.081573827,34.2481,-118.04976,22521703,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","SMC00428_07/22/10_1",NA,"SMC00428",1.075542352,1.081573827,34.2481,-118.04976,22521703,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","SMC00436_05/26/09_1",NA,"SMC00436",0.455117491,0.582308652,34.149,-118.27863,22514960,15.4134874292374,85.7121114436754,-3801.76453896104,-363.069322344322,-2010.1831035631,301.846024309025,0.439913403263403,-9.8189498834499,-1677.08970593345
"322","SMC00436_05/26/09_1",NA,"SMC00436",0.455117491,0.582308652,34.149,-118.27863,22514960,15.4134874292374,85.7121114436754,-3801.76453896104,-363.069322344322,-2010.1831035631,301.846024309025,0.439913403263403,-9.8189498834499,-1677.08970593345
"323","SMC00464_06/04/14_1",NA,"SMC00464",0.604398523,0.570117137,34.24152,-117.86683,22524649,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","SMC00464_06/04/14_1",NA,"SMC00464",0.604398523,0.570117137,34.24152,-117.86683,22524649,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","SMC00476_06/08/09_1",NA,"SMC00476",1.062161894,1.141500165,34.24209,-118.13381,22515784,2.32550524475524,24.5292854355302,42.1619644403217,-281.376306027306,-68.8811241758242,134.106103729604,0.800177006327006,32.4880742590743,-22.5915554444136
"326","SMC00476_06/08/09_1",NA,"SMC00476",1.062161894,1.141500165,34.24209,-118.13381,22515784,2.32550524475524,24.5292854355302,42.1619644403217,-281.376306027306,-68.8811241758242,134.106103729604,0.800177006327006,32.4880742590743,-22.5915554444136
"327","SMC00479_07/13/11_2",NA,"SMC00479",0.579564006,0.475400764,34.2634,-119.24095,17587628,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","SMC00479_07/13/11_2",NA,"SMC00479",0.579564006,0.475400764,34.2634,-119.24095,17587628,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","SMC00480_05/13/09_2",NA,"SMC00480",1.205546912,1.247525412,34.23434,-117.73155,22524653,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","SMC00480_05/13/09_2",NA,"SMC00480",1.205546912,1.247525412,34.23434,-117.73155,22524653,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","SMC00520_06/25/14_1",NA,"SMC00520",0.789365196,0.721871662,34.29626,-118.28252,22514474,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","SMC00520_06/25/14_1",NA,"SMC00520",0.789365196,0.721871662,34.29626,-118.28252,22514474,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","SMC00544_06/22/11_1",NA,"SMC00544",0.592690765,0.656026959,34.14677,-117.74153,22523163,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","SMC00544_06/22/11_1",NA,"SMC00544",0.592690765,0.656026959,34.14677,-117.74153,22523163,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","SMC00608_06/27/11_1",NA,"SMC00608",0.614101335,0.633576939,34.12344,-117.90223,22524713,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","SMC00608_06/27/11_1",NA,"SMC00608",0.614101335,0.633576939,34.12344,-117.90223,22524713,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","SMC00632_06/13/11_2",NA,"SMC00632",0.450218227,0.325345644,34.14874,-118.55604,22514984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","SMC00632_06/13/11_2",NA,"SMC00632",0.450218227,0.325345644,34.14874,-118.55604,22514984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","SMC00684_06/27/11_1",NA,"SMC00684",0.460496045,0.591037377,34.09698,-118.02373,22515002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","SMC00684_06/27/11_1",NA,"SMC00684",0.460496045,0.591037377,34.09698,-118.02373,22515002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","SMC00710_05/20/09_1",NA,"SMC00710",0.808459509,0.866616192,32.88934,-117.20028,20331322,15.2876224608724,116.443883366434,-203.753980885781,290.074602897103,400.625279220779,233.91973026973,12.6115827838828,27.0177619047618,21.4648508290416
"342","SMC00710_05/20/09_1",NA,"SMC00710",0.808459509,0.866616192,32.88934,-117.20028,20331322,15.2876224608724,116.443883366434,-203.753980885781,290.074602897103,400.625279220779,233.91973026973,12.6115827838828,27.0177619047618,21.4648508290416
"343","SMC00748_06/21/11_1",NA,"SMC00748",0.517282917,0.634919889,34.07548,-118.0788,22515016,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","SMC00748_06/21/11_1",NA,"SMC00748",0.517282917,0.634919889,34.07548,-118.0788,22515016,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","SMC00827_06/15/09_1",NA,"SMC00827",0.691409456,0.789546908,34.55734,-119.18833,17567969,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","SMC00827_06/15/09_1",NA,"SMC00827",0.691409456,0.789546908,34.55734,-119.18833,17567969,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","SMC00857_07/13/11_1",NA,"SMC00857",0.21512319,0.33019808,33.24609,-117.30088,20342513,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","SMC00857_07/13/11_1",NA,"SMC00857",0.21512319,0.33019808,33.24609,-117.30088,20342513,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","SMC00873_06/10/14_1",NA,"SMC00873",0.91958176,0.812759031,33.59849,-117.62668,20348415,0.710446137196138,15.4937495458017,211.472424309024,-8.77042107892109,61.660359007659,110.866344488844,2.2301159007659,9.56416391941391,-31.5092102394217
"350","SMC00873_06/10/14_1",NA,"SMC00873",0.91958176,0.812759031,33.59849,-117.62668,20348415,0.710446137196138,15.4937495458017,211.472424309024,-8.77042107892109,61.660359007659,110.866344488844,2.2301159007659,9.56416391941391,-31.5092102394217
"351","SMC00899_07/12/11_1",NA,"SMC00899",0.616763874,0.658757751,33.71747,-117.7888,20355328,-26.87806002331,19.445586486085,-508.551398701299,-121.289501665002,-30.453997036297,145.398391275391,-23.4715781052281,-0.792737762237759,-340.919134498567
"352","SMC00899_07/12/11_1",NA,"SMC00899",0.616763874,0.658757751,33.71747,-117.7888,20355328,-26.87806002331,19.445586486085,-508.551398701299,-121.289501665002,-30.453997036297,145.398391275391,-23.4715781052281,-0.792737762237759,-340.919134498567
"353","SMC00911_06/04/09_1",NA,"SMC00911",1.211717265,1.139858532,34.50797,-119.29854,17585780,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","SMC00911_06/04/09_1",NA,"SMC00911",1.211717265,1.139858532,34.50797,-119.29854,17585780,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","SMC00924_06/25/14_1",NA,"SMC00924",0.603487917,0.61661351,34.22394,-118.18053,22514774,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","SMC00924_06/25/14_1",NA,"SMC00924",0.603487917,0.61661351,34.22394,-118.18053,22514774,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","SMC00957_07/02/10_1",NA,"SMC00957",NA,1.001702902,33.96195,-117.37075,22560496,1.71071811521812,37.2403078688791,-135.375704462204,-168.367375291375,-63.2556810855812,131.788994005994,0.295506060606061,11.1992118714619,-38.3432232338365
"358","SMC00957_07/02/10_1",NA,"SMC00957",NA,1.001702902,33.96195,-117.37075,22560496,1.71071811521812,37.2403078688791,-135.375704462204,-168.367375291375,-63.2556810855812,131.788994005994,0.295506060606061,11.1992118714619,-38.3432232338365
"359","SMC00958_07/19/11_1",NA,"SMC00958",0.623423578,0.624361626,33.82532,-117.99894,22525759,25.9769900099901,922.379310909524,-3400.96546421198,45.9622788877789,40.450492007992,147.838655677656,20.1673696636697,26.8487189477189,-2729.70348811823
"360","SMC00958_07/19/11_1",NA,"SMC00958",0.623423578,0.624361626,33.82532,-117.99894,22525759,25.9769900099901,922.379310909524,-3400.96546421198,45.9622788877789,40.450492007992,147.838655677656,20.1673696636697,26.8487189477189,-2729.70348811823
"361","SMC00963_07/09/14_1",NA,"SMC00963",0.565606384,0.64049208,33.56401,-117.6514,20350529,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","SMC00963_07/09/14_1",NA,"SMC00963",0.565606384,0.64049208,33.56401,-117.6514,20350529,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","SMC01040_06/09/09_1",NA,"SMC01040",1.087567502,1.061782392,34.30553,-118.15792,22514424,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","SMC01040_06/09/09_1",NA,"SMC01040",1.087567502,1.061782392,34.30553,-118.15792,22514424,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","SMC01046_05/21/09_1",NA,"SMC01046",0.73200502,0.825303391,32.79509,-117.18494,20331476,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","SMC01046_05/21/09_1",NA,"SMC01046",0.73200502,0.825303391,32.79509,-117.18494,20331476,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","SMC01096_06/07/10_2",NA,"SMC01096",0.745930477,0.776774949,34.28465,-118.29343,22514542,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","SMC01096_06/07/10_2",NA,"SMC01096",0.745930477,0.776774949,34.28465,-118.29343,22514542,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","SMC01155_05/12/09_1",NA,"SMC01155",0.561508906,0.520641319,33.7606,-117.67949,22561200,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","SMC01155_05/12/09_1",NA,"SMC01155",0.561508906,0.520641319,33.7606,-117.67949,22561200,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","SMC01158_05/20/09_1",NA,"SMC01158",NA,1.025876893,32.96281,-117.16676,20331138,2.5736192973693,32.0803262372351,838.578875591076,496.054886779887,557.293331002332,151.264413419913,7.89872427572428,10.2429685314685,83.1963381425267
"372","SMC01158_05/20/09_1",NA,"SMC01158",NA,1.025876893,32.96281,-117.16676,20331138,2.5736192973693,32.0803262372351,838.578875591076,496.054886779887,557.293331002332,151.264413419913,7.89872427572428,10.2429685314685,83.1963381425267
"373","SMC01161_05/27/10_1",NA,"SMC01161",0.719151848,0.86743083,33.44661,-117.25532,22549095,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","SMC01196_07/14/10_1",NA,"SMC01196",0.947687864,0.983464921,34.27835,-118.02952,22514614,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","SMC01196_07/14/10_1",NA,"SMC01196",0.947687864,0.983464921,34.27835,-118.02952,22514614,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","SMC01208_06/08/10_1",NA,"SMC01208",0.496317475,0.617570071,34.19015,-118.5365,22514892,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","SMC01208_06/08/10_1",NA,"SMC01208",0.496317475,0.617570071,34.19015,-118.5365,22514892,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","SMC01215_07/13/11_1",NA,"SMC01215",0.493722243,0.503840448,34.33968,-119.06784,17573665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","SMC01215_07/13/11_1",NA,"SMC01215",0.493722243,0.503840448,34.33968,-119.06784,17573665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","SMC01248_07/26/11_1",NA,"SMC01248",0.968951169,1.024848902,34.25895,-117.74499,22522781,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","SMC01248_07/26/11_1",NA,"SMC01248",0.968951169,1.024848902,34.25895,-117.74499,22522781,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","SMC01257_06/16/11_1",NA,"SMC01257",0.706841832,0.558684309,33.60842,-117.61859,20348363,1.00635572760573,15.7324009336283,247.842993306693,27.8903568098568,80.0297605394604,119.736672993673,2.37078866133866,9.64855319680317,-20.8484909250546
"383","SMC01257_06/16/11_1",NA,"SMC01257",0.706841832,0.558684309,33.60842,-117.61859,20348363,1.00635572760573,15.7324009336283,247.842993306693,27.8903568098568,80.0297605394604,119.736672993673,2.37078866133866,9.64855319680317,-20.8484909250546
"384","SMC01260_07/16/12_1",NA,"SMC01260",0.808509937,0.774528512,34.06502,-117.97473,22524847,8.45199225774225,69.5866163552336,-1343.3510044955,74.0471926406927,-306.229669330669,124.635175324675,-1.10525396270396,14.2141762404263,-259.799910011348
"385","SMC01260_07/16/12_1",NA,"SMC01260",0.808509937,0.774528512,34.06502,-117.97473,22524847,8.45199225774225,69.5866163552336,-1343.3510044955,74.0471926406927,-306.229669330669,124.635175324675,-1.10525396270396,14.2141762404263,-259.799910011348
"386","SMC01320_06/07/10_1",NA,"SMC01320",0.579855032,0.643681332,34.29856,-118.25082,22515726,-0.790368714618715,2.97664287391353,-165.091487812188,-57.3207066267066,-68.7315616716617,51.0800018315018,-2.67907447552448,-0.477483183483181,-97.1172213273382
"387","SMC01320_06/07/10_1",NA,"SMC01320",0.579855032,0.643681332,34.29856,-118.25082,22515726,-0.790368714618715,2.97664287391353,-165.091487812188,-57.3207066267066,-68.7315616716617,51.0800018315018,-2.67907447552448,-0.477483183483181,-97.1172213273382
"388","SMC01358_06/21/11_1",NA,"SMC01358",0.514765173,0.52946756,33.90965,-118.24673,22518272,57.3782470862469,376.692929001106,-6475.79225840826,-2084.69726839827,-823.070278255079,-262.647555111555,29.2038067599068,33.4056884781885,-2165.28119005473
"389","SMC01358_06/21/11_1",NA,"SMC01358",0.514765173,0.52946756,33.90965,-118.24673,22518272,57.3782470862469,376.692929001106,-6475.79225840826,-2084.69726839827,-823.070278255079,-262.647555111555,29.2038067599068,33.4056884781885,-2165.28119005473
"390","SMC01413_07/09/12_2",NA,"SMC01413",0.869284316,0.892648325,33.30552,-116.80627,20343191,2.29352122877123,18.2727295971411,1105.8568036963,94.8342266067267,447.876364269065,256.471845654345,2.2776376956377,14.0005039127539,168.018355936371
"391","SMC01413_07/09/12_2",NA,"SMC01413",0.869284316,0.892648325,33.30552,-116.80627,20343191,2.29352122877123,18.2727295971411,1105.8568036963,94.8342266067267,447.876364269065,256.471845654345,2.2776376956377,14.0005039127539,168.018355936371
"392","SMC01424_07/01/09_1",NA,"SMC01424",1.222438654,1.250987839,34.24075,-117.81585,22522841,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","SMC01424_07/01/09_1",NA,"SMC01424",1.222438654,1.250987839,34.24075,-117.81585,22522841,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","SMC01452_07/15/10_1",NA,"SMC01452",0.494965306,0.400145717,34.09095,-118.06675,22515818,1.13202347652348,44.7167458605647,33.659769287855,144.14242024642,253.453618348318,239.785967032967,-1.21415879120879,0.0333096070596055,-417.393883173334
"395","SMC01452_07/15/10_1",NA,"SMC01452",0.494965306,0.400145717,34.09095,-118.06675,22515818,1.13202347652348,44.7167458605647,33.659769287855,144.14242024642,253.453618348318,239.785967032967,-1.21415879120879,0.0333096070596055,-417.393883173334
"396","SMC01454_07/16/12_2",NA,"SMC01454",0.526728123,0.45363251,33.95504,-117.86127,22525657,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","SMC01454_07/16/12_2",NA,"SMC01454",0.526728123,0.45363251,33.95504,-117.86127,22525657,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","SMC01504_06/28/11_2",NA,"SMC01504",1.092716038,1.137285486,34.25327,-117.71385,22524645,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","SMC01504_06/28/11_2",NA,"SMC01504",1.092716038,1.137285486,34.25327,-117.71385,22524645,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","SMC01512_06/23/10_1",NA,"SMC01512",0.818249761,0.795323558,34.27641,-118.67252,17563922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","SMC01512_06/23/10_1",NA,"SMC01512",0.818249761,0.795323558,34.27641,-118.67252,17563922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","SMC01544_07/14/10_1",NA,"SMC01544",0.676265579,0.733245197,34.29729,-118.24843,22515726,-0.790368714618715,2.97664287391353,-165.091487812188,-57.3207066267066,-68.7315616716617,51.0800018315018,-2.67907447552448,-0.477483183483181,-97.1172213273382
"403","SMC01544_07/14/10_1",NA,"SMC01544",0.676265579,0.733245197,34.29729,-118.24843,22515726,-0.790368714618715,2.97664287391353,-165.091487812188,-57.3207066267066,-68.7315616716617,51.0800018315018,-2.67907447552448,-0.477483183483181,-97.1172213273382
"404","SMC01567_06/09/10_1",NA,"SMC01567",0.994112607,1.08486398,34.5096,-119.3837,17585756,1.03200882450883,23.8605437790959,223.988348651349,-92.5432838827837,174.045840459541,113.943306859807,4.20510880785881,9.77950149850149,-21.8815711289132
"405","SMC01567_06/09/10_1",NA,"SMC01567",0.994112607,1.08486398,34.50959,-119.38373,17585756,1.03200882450883,23.8605437790959,223.988348651349,-92.5432838827837,174.045840459541,113.943306859807,4.20510880785881,9.77950149850149,-21.8815711289132
"406","SMC01567_06/09/10_1",NA,"SMC01567",0.994112607,1.08486398,34.50959,-119.38373,17585756,1.03200882450883,23.8605437790959,223.988348651349,-92.5432838827837,174.045840459541,113.943306859807,4.20510880785881,9.77950149850149,-21.8815711289132
"407","SMC01567_06/09/10_1",NA,"SMC01567",0.994112607,1.08486398,34.5096,-119.3837,17585756,1.03200882450883,23.8605437790959,223.988348651349,-92.5432838827837,174.045840459541,113.943306859807,4.20510880785881,9.77950149850149,-21.8815711289132
"408","SMC01606_05/26/09_1",NA,"SMC01606",0.63397757,0.587185975,32.84198,-117.23481,20331408,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","SMC01606_05/26/09_1",NA,"SMC01606",0.63397757,0.587185975,32.84198,-117.23481,20331408,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","SMC01656_06/06/12_1",NA,"SMC01656",0.629370293,0.641724972,34.15633,-118.53627,22514958,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","SMC01656_06/06/12_1",NA,"SMC01656",0.629370293,0.641724972,34.15633,-118.53627,22514958,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","SMC01662_07/09/12_1",NA,"SMC01662",0.679786901,0.500303421,33.9248,-117.95665,22525697,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","SMC01662_07/09/12_1",NA,"SMC01662",0.679786901,0.500303421,33.9248,-117.95665,22525697,NA,NA,NA,NA,NA,NA,NA,NA,NA
