site,year,flow_metric,current_value_final,current_value_note,reference_value_final,reference_value_note,deltah_final,site.year,notes,summary.statistic,n_year
907SSDR11,2008,DS_Mag_50,16.58741667,supplementary,1.6128125,supplementary,14.97460417,907SSDR11_2008,"NA, NA",max,23
907SSDR11,NA,DS_Mag_50,NA,NA,NA,NA,0.722871196,907SSDR11_1991,NA,mean,23
907SSDR11,1996,DS_Mag_90,1.00E-04,original,0.36,original,-0.3599,907SSDR11_1996,"NA, NA",min,23
907SSDR11,NA,DS_Mag_90,NA,NA,NA,NA,0.422104167,907SSDR11_1996,NA,median,23
907SSDR11,2004,DS_Mag_90,414.0559,original,276.64843,original,137.40747,907SSDR11_2004,"NA, NA",max,23
907SSDR11,NA,DS_Mag_90,NA,NA,NA,NA,10.26246217,907SSDR11_1996,NA,mean,23
907SSDR11,2004,SP_ROC,0.124934603,original,0.8,original,-0.675065397,907SSDR11_2004,"NA, NA",min,23
907SSDR11,NA,SP_ROC,NA,NA,NA,NA,-0.229259458,907SSDR11_2004,NA,median,23
907SSDR11,1999,SP_ROC,0.92715389,original,0.8,original,0.12715389,907SSDR11_1999,"NA, NA",max,23
907SSDR11,NA,SP_ROC,NA,NA,NA,NA,-0.261709271,907SSDR11_2004,NA,mean,23
907SSDR11,2010,SP_Dur,9,original,91,original,-82,907SSDR11_2010,"NA, NA",min,22
907SSDR11,NA,SP_Dur,NA,NA,NA,NA,-23.5,907SSDR11_2010,NA,median,22
907SSDR11,1992,SP_Dur,147,original,35,original,112,907SSDR11_1992,"NA, NA",max,22
907SSDR11,NA,SP_Dur,NA,NA,NA,NA,-19.31818182,907SSDR11_2010,NA,mean,22
907SSDR11,1995,SP_Mag,8.893583333,original,3.7,original,5.193583333,907SSDR11_1995,"NA, NA",min,23
907SSDR11,NA,SP_Mag,NA,NA,NA,NA,80.38095833,907SSDR11_1995,NA,median,23
907SSDR11,2005,SP_Mag,116056.3098,original,115054.9,original,1001.4098,907SSDR11_2005,"NA, NA",max,23
907SSDR11,NA,SP_Mag,NA,NA,NA,NA,137.4987685,907SSDR11_1995,NA,mean,23
907SSDR11,2005,SP_Tim,194,original,194,original,0,907SSDR11_2005,"NA, NA",min,22
907SSDR11,2005,SP_Tim,194,original,194,original,0,907SSDR11_2005,"NA, NA",median,22
907SSDR11,1999,SP_Tim,285,original,173,original,112,907SSDR11_1999,"NA, NA",max,22
907SSDR11,NA,SP_Tim,NA,NA,NA,NA,37.68181818,907SSDR11_2005,NA,mean,22
907SSDR11,2000,Wet_BFL_Dur,93,original,99,original,-6,907SSDR11_2000,"NA, NA",min,22
907SSDR11,NA,Wet_BFL_Dur,NA,NA,NA,NA,84.5,907SSDR11_2000,NA,median,22
907SSDR11,1999,Wet_BFL_Dur,234,original,88,original,146,907SSDR11_1999,"NA, NA",max,22
907SSDR11,NA,Wet_BFL_Dur,NA,NA,NA,NA,72.68181818,907SSDR11_2000,NA,mean,22
907SSDR11,1999,Wet_BFL_Mag_10,0.02,original,2.8,original,-2.78,907SSDR11_1999,"NA, NA",min,23
907SSDR11,1997,Wet_BFL_Mag_10,0.04,original,2.8,original,-2.76,907SSDR11_1997,"NA, NA",median,23
907SSDR11,2005,Wet_BFL_Mag_10,30.60138333,original,29.28309,original,1.318293332,907SSDR11_2005,"NA, NA",max,23
907SSDR11,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,-1.491453732,907SSDR11_1999,NA,mean,23
907SSDR11,2008,Wet_BFL_Mag_50,10377.45396,original,12993.42,original,-2615.966043,907SSDR11_2008,"NA, NA",min,23
907SSDR11,1999,Wet_BFL_Mag_50,3,original,3.7,original,-0.7,907SSDR11_1999,"NA, NA",median,23
907SSDR11,2000,Wet_BFL_Mag_50,5.020083333,original,3.7,original,1.320083333,907SSDR11_2000,"NA, NA",max,23
907SSDR11,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,-113.5443117,907SSDR11_2008,NA,mean,23
907SSDR11,2013,Wet_Tim,4,original,85,original,-81,907SSDR11_2013,"NA, NA",min,22
907SSDR11,NA,Wet_Tim,NA,NA,NA,NA,-34.5,907SSDR11_2013,NA,median,22
907SSDR11,2000,Wet_Tim,111,original,77,original,34,907SSDR11_2000,"NA, NA",max,22
907SSDR11,NA,Wet_Tim,NA,NA,NA,NA,-35,907SSDR11_2013,NA,mean,22
907SSDR11,1996,Q99,27.00412917,original,5,original,22.00412917,907SSDR11_1996,"NA, NA",min,23
907SSDR11,NA,Q99,NA,NA,NA,NA,162.8677812,907SSDR11_1996,NA,median,23
907SSDR11,2010,Q99,519.1797433,original,5,original,514.1797433,907SSDR11_2010,"NA, NA",max,23
907SSDR11,NA,Q99,NA,NA,NA,NA,176.8893702,907SSDR11_1996,NA,mean,23
909M24925,2002,DS_Mag_50,2.66E-81,original,2.46E-82,supplementary,2.41E-81,909M24925_2002,"NA, NA",min,7
909M24925,NA,DS_Mag_50,NA,NA,NA,NA,1.79E-07,909M24925_2002,NA,median,7
909M24925,2008,DS_Mag_50,0.042261553,original,0.031299787,original,0.010961766,909M24925_2008,"NA, NA",max,7
909M24925,NA,DS_Mag_50,NA,NA,NA,NA,0.002066218,909M24925_2002,NA,mean,7
909M24925,2002,DS_Mag_90,2.89E-79,original,8.18E-81,supplementary,2.81E-79,909M24925_2002,"NA, NA",min,7
909M24925,NA,DS_Mag_90,NA,NA,NA,NA,2.60E-06,909M24925_2002,NA,median,7
909M24925,2008,DS_Mag_90,1.548138105,original,1.358928759,original,0.189209347,909M24925_2008,"NA, NA",max,7
909M24925,NA,DS_Mag_90,NA,NA,NA,NA,0.034090707,909M24925_2002,NA,mean,7
909M24925,2003,SP_ROC,0.045627761,original,0.045756024,original,-0.000128263,909M24925_2003,"NA, NA",min,6
909M24925,NA,SP_ROC,NA,NA,NA,NA,-1.82E-05,909M24925_2003,NA,median,6
909M24925,2007,SP_ROC,0.039319872,original,0.039215686,supplementary,0.000104186,909M24925_2007,"NA, NA",max,6
909M24925,NA,SP_ROC,NA,NA,NA,NA,-1.43E-05,909M24925_2003,NA,mean,6
909M24925,2008,Wet_BFL_Mag_10,15.78742739,original,18.97405046,original,-3.186623071,909M24925_2008,"NA, NA",min,6
909M24925,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,1.86E-06,909M24925_2008,NA,median,6
909M24925,2003,Wet_BFL_Mag_10,2.405758669,original,1.42192355,original,0.983835119,909M24925_2003,"NA, NA",max,6
909M24925,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,-0.36712003,909M24925_2008,NA,mean,6
909M24925,2008,Wet_BFL_Mag_50,106.4432813,original,110.814344,original,-4.3710627,909M24925_2008,"NA, NA",min,6
909M24925,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,6.82E-12,909M24925_2008,NA,median,6
909M24925,2004,Wet_BFL_Mag_50,0.000436544,original,0.000221605,supplementary,0.000214939,909M24925_2004,"NA, NA",max,6
909M24925,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,-0.874087769,909M24925_2008,NA,mean,6
909M24925,2003,DS_Tim,256,original,258,original,-2,909M24925_2003,"NA, NA",min,2
909M24925,NA,DS_Tim,NA,NA,NA,NA,-1,909M24925_2003,NA,median,2
909M24925,2008,DS_Tim,231,original,231,original,0,909M24925_2008,"NA, NA",max,2
909M24925,NA,DS_Tim,NA,NA,NA,NA,-1,909M24925_2003,NA,mean,2
909M24925,2003,SP_Dur,77,original,79,original,-2,909M24925_2003,"NA, NA",min,2
909M24925,NA,SP_Dur,NA,NA,NA,NA,-1,909M24925_2003,NA,median,2
909M24925,2008,SP_Dur,80,original,80,original,0,909M24925_2008,"NA, NA",max,2
909M24925,NA,SP_Dur,NA,NA,NA,NA,-1,909M24925_2003,NA,mean,2
909M24925,2003,SP_Mag,121.5629114,original,121.9286974,original,-0.365786,909M24925_2003,"NA, NA",min,2
909M24925,NA,SP_Mag,NA,NA,NA,NA,-0.2143917,909M24925_2003,NA,median,2
909M24925,2008,SP_Mag,185.360088,original,185.4230854,original,-0.0629974,909M24925_2008,"NA, NA",max,2
909M24925,NA,SP_Mag,NA,NA,NA,NA,-0.2143917,909M24925_2003,NA,mean,2
909M24925,2008,SP_Tim,151,original,151,original,0,909M24925_2008,"NA, NA",min,2
909M24925,2008,SP_Tim,151,original,151,original,0,909M24925_2008,"NA, NA",median,2
909M24925,2003,SP_Tim,179,original,179,original,0,909M24925_2003,"NA, NA",max,2
909M24925,NA,SP_Tim,NA,NA,NA,NA,0,909M24925_2008,NA,mean,2
909M24925,2003,Wet_BFL_Dur,35,original,33,original,2,909M24925_2003,"NA, NA",min,2
909M24925,NA,Wet_BFL_Dur,NA,NA,NA,NA,2.5,909M24925_2003,NA,median,2
909M24925,2008,Wet_BFL_Dur,59,original,56,original,3,909M24925_2008,"NA, NA",max,2
909M24925,NA,Wet_BFL_Dur,NA,NA,NA,NA,2.5,909M24925_2003,NA,mean,2
909M24925,2008,Wet_Tim,92,original,95,original,-3,909M24925_2008,"NA, NA",min,2
909M24925,NA,Wet_Tim,NA,NA,NA,NA,-2.5,909M24925_2008,NA,median,2
909M24925,2003,Wet_Tim,144,original,146,original,-2,909M24925_2003,"NA, NA",max,2
909M24925,NA,Wet_Tim,NA,NA,NA,NA,-2.5,909M24925_2008,NA,mean,2
909M24925,2008,DS_Dur_WS,227,original,230,original,-3,909M24925_2008,"NA, NA",min,1
909M24925,NA,DS_Dur_WS,NA,NA,NA,NA,-3,909M24925_2008,NA,median,1
909M24925,2008,DS_Dur_WS,227,original,230,original,-3,909M24925_2008,"NA, NA",max,1
909M24925,NA,DS_Dur_WS,NA,NA,NA,NA,-3,909M24925_2008,NA,mean,1
909M24925,2008,Q99,191.2159943,original,191.7913684,original,-0.5753741,909M24925_2008,"NA, NA",min,6
909M24925,NA,Q99,NA,NA,NA,NA,0.773472787,909M24925_2008,NA,median,6
909M24925,2006,Q99,2.564227623,original,0.021582506,original,2.542645116,909M24925_2006,"NA, NA",max,6
909M24925,NA,Q99,NA,NA,NA,NA,0.890316579,909M24925_2008,NA,mean,6
909M24937,2006,DS_Mag_50,0.038840603,supplementary,0.042449741,supplementary,-0.003609138,909M24937_2006,"NA, NA",min,8
909M24937,NA,DS_Mag_50,NA,NA,NA,NA,6.75E-23,909M24937_2006,NA,median,8
909M24937,2012,DS_Mag_50,0.007881473,original,0.005814044,supplementary,0.00206743,909M24937_2012,"NA, NA",max,8
909M24937,NA,DS_Mag_50,NA,NA,NA,NA,-0.000426428,909M24937_2006,NA,mean,8
909M24937,2006,DS_Mag_90,0.15852893,supplementary,0.186494463,supplementary,-0.027965533,909M24937_2006,"NA, NA",min,8
909M24937,NA,DS_Mag_90,NA,NA,NA,NA,2.08E-22,909M24937_2006,NA,median,8
909M24937,2012,DS_Mag_90,0.107052029,original,0.05215407,supplementary,0.054897959,909M24937_2012,"NA, NA",max,8
909M24937,NA,DS_Mag_90,NA,NA,NA,NA,0.002200835,909M24937_2006,NA,mean,8
909M24937,2006,SP_ROC,0.046017138,original,0.046192969,original,-0.000175831,909M24937_2006,"NA, NA",min,6
909M24937,NA,SP_ROC,NA,NA,NA,NA,0.00010749,909M24937_2006,NA,median,6
909M24937,2012,SP_ROC,0.04651986,original,0.045558022,original,0.000961838,909M24937_2012,"NA, NA",max,6
909M24937,NA,SP_ROC,NA,NA,NA,NA,0.000220084,909M24937_2006,NA,mean,6
909M24937,2003,Wet_BFL_Mag_10,5.44E-84,original,3.42E-84,original,2.02E-84,909M24937_2003,"NA, NA",min,6
909M24937,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,1.90E-06,909M24937_2003,NA,median,6
909M24937,2008,Wet_BFL_Mag_10,22.81674201,original,18.96236904,original,3.854372975,909M24937_2008,"NA, NA",max,6
909M24937,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,0.642403258,909M24937_2003,NA,mean,6
909M24937,2006,Wet_BFL_Mag_50,0.000149354,original,7.042655382,original,-7.042506028,909M24937_2006,"NA, NA",min,6
909M24937,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,-0.970403575,909M24937_2006,NA,median,6
909M24937,2008,Wet_BFL_Mag_50,177.0546611,original,165.6836824,original,11.37097875,909M24937_2008,"NA, NA",max,6
909M24937,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,-0.348770189,909M24937_2006,NA,mean,6
909M24937,2012,DS_Tim,274,original,294,original,-20,909M24937_2012,"NA, NA",min,4
909M24937,2008,DS_Tim,228,original,228,original,0,909M24937_2008,"NA, NA",median,4
909M24937,2006,DS_Tim,283,original,279,original,4,909M24937_2006,"NA, NA",max,4
909M24937,NA,DS_Tim,NA,NA,NA,NA,-4,909M24937_2012,NA,mean,4
909M24937,2012,SP_Dur,65,original,83,original,-18,909M24937_2012,"NA, NA",min,4
909M24937,2012,SP_Dur,65,original,83,original,-18,909M24937_2012,"NA, NA",median,4
909M24937,2006,SP_Dur,73,original,68,original,5,909M24937_2006,"NA, NA",max,4
909M24937,NA,SP_Dur,NA,NA,NA,NA,-3.25,909M24937_2012,NA,mean,4
909M24937,2003,SP_Mag,230.407948,original,231.4494706,original,-1.0415226,909M24937_2003,"NA, NA",min,4
909M24937,NA,SP_Mag,NA,NA,NA,NA,0.458002095,909M24937_2003,NA,median,4
909M24937,2008,SP_Mag,1229.776395,original,1221.484348,original,8.292047,909M24937_2008,"NA, NA",max,4
909M24937,NA,SP_Mag,NA,NA,NA,NA,2.041632148,909M24937_2003,NA,mean,4
909M24937,2012,SP_Tim,209,original,211,original,-2,909M24937_2012,"NA, NA",min,4
909M24937,NA,SP_Tim,NA,NA,NA,NA,-0.5,909M24937_2012,NA,median,4
909M24937,2003,SP_Tim,175,original,175,original,0,909M24937_2003,"NA, NA",max,4
909M24937,NA,SP_Tim,NA,NA,NA,NA,-0.75,909M24937_2012,NA,mean,4
909M24937,2008,Wet_BFL_Dur,48,original,54,original,-6,909M24937_2008,"NA, NA",min,4
909M24937,NA,Wet_BFL_Dur,NA,NA,NA,NA,22,909M24937_2008,NA,median,4
909M24937,2012,Wet_BFL_Dur,80,original,27,original,53,909M24937_2012,"NA, NA",max,4
909M24937,NA,Wet_BFL_Dur,NA,NA,NA,NA,22.75,909M24937_2008,NA,mean,4
909M24937,2012,Wet_Tim,129,original,184,original,-55,909M24937_2012,"NA, NA",min,4
909M24937,NA,Wet_Tim,NA,NA,NA,NA,-22.5,909M24937_2012,NA,median,4
909M24937,2008,Wet_Tim,101,original,95,original,6,909M24937_2008,"NA, NA",max,4
909M24937,NA,Wet_Tim,NA,NA,NA,NA,-23.5,909M24937_2012,NA,mean,4
909M24937,2008,Q99,286.695992,original,287.9907957,original,-1.294803745,909M24937_2008,"NA, NA",min,6
909M24937,NA,Q99,NA,NA,NA,NA,0.569012458,909M24937_2008,NA,median,6
909M24937,2013,Q99,4.295241697,original,0.003682105,original,4.291559592,909M24937_2013,"NA, NA",max,6
909M24937,NA,Q99,NA,NA,NA,NA,0.850900948,909M24937_2008,NA,mean,6
909SSWR03,2005,DS_Tim,256,original,256,original,0,909SSWR03_2005,"NA, NA",min,8
909SSWR03,2011,DS_Tim,274,original,274,original,0,909SSWR03_2011,"NA, NA",median,8
909SSWR03,2012,DS_Tim,301,original,301,original,0,909SSWR03_2012,"NA, NA",max,8
909SSWR03,NA,DS_Tim,NA,NA,NA,NA,0,909SSWR03_2005,NA,mean,8
909SSWR03,2005,DS_Mag_50,10.438625,supplementary,11.482085,supplementary,-1.04346,909SSWR03_2005,"NA, NA",min,8
909SSWR03,NA,DS_Mag_50,NA,NA,NA,NA,-0.093062317,909SSWR03_2005,NA,median,8
909SSWR03,2010,DS_Mag_50,3.354416667,original,3.34375,original,0.010666667,909SSWR03_2010,"NA, NA",max,8
909SSWR03,NA,DS_Mag_50,NA,NA,NA,NA,-0.254359542,909SSWR03_2005,NA,mean,8
909SSWR03,2005,DS_Mag_90,18.35314167,supplementary,18.783539,supplementary,-0.430397331,909SSWR03_2005,"NA, NA",min,8
909SSWR03,NA,DS_Mag_90,NA,NA,NA,NA,-0.029479173,909SSWR03_2005,NA,median,8
909SSWR03,2009,DS_Mag_90,0.4172125,original,0.41270414,original,0.00450836,909SSWR03_2009,"NA, NA",max,8
909SSWR03,NA,DS_Mag_90,NA,NA,NA,NA,-0.104009067,909SSWR03_2005,NA,mean,8
909SSWR03,2007,SP_ROC,0.006076291,supplementary,0.006115655,supplementary,-3.94E-05,909SSWR03_2007,"NA, NA",min,9
909SSWR03,NA,SP_ROC,NA,NA,NA,NA,-5.10E-06,909SSWR03_2007,NA,median,9
909SSWR03,2005,SP_ROC,0.016330608,original,0.016171189,original,0.00015942,909SSWR03_2005,"NA, NA",max,9
909SSWR03,NA,SP_ROC,NA,NA,NA,NA,7.99E-06,909SSWR03_2007,NA,mean,9
909SSWR03,2011,SP_Dur,96,original,96,original,0,909SSWR03_2011,"NA, NA",min,4
909SSWR03,2010,SP_Dur,100,original,100,original,0,909SSWR03_2010,"NA, NA",median,4
909SSWR03,2008,SP_Dur,104,original,104,original,0,909SSWR03_2008,"NA, NA",max,4
909SSWR03,NA,SP_Dur,NA,NA,NA,NA,0,909SSWR03_2011,NA,mean,4
909SSWR03,2005,SP_Mag,154.2112083,original,154.6175,original,-0.4062917,909SSWR03_2005,"NA, NA",min,8
909SSWR03,NA,SP_Mag,NA,NA,NA,NA,-0.018793499,909SSWR03_2005,NA,median,8
909SSWR03,2011,SP_Mag,50.47316667,original,49.56279,original,0.91037667,909SSWR03_2011,"NA, NA",max,8
909SSWR03,NA,SP_Mag,NA,NA,NA,NA,0.013099164,909SSWR03_2005,NA,mean,8
909SSWR03,2005,SP_Tim,153,original,153,original,0,909SSWR03_2005,"NA, NA",min,4
909SSWR03,2008,SP_Tim,157,original,157,original,0,909SSWR03_2008,"NA, NA",median,4
909SSWR03,2011,SP_Tim,178,original,178,original,0,909SSWR03_2011,"NA, NA",max,4
909SSWR03,NA,SP_Tim,NA,NA,NA,NA,0,909SSWR03_2005,NA,mean,4
909SSWR03,2005,Wet_BFL_Dur,67,original,68,original,-1,909SSWR03_2005,"NA, NA",min,4
909SSWR03,NA,Wet_BFL_Dur,NA,NA,NA,NA,1,909SSWR03_2005,NA,median,4
909SSWR03,2008,Wet_BFL_Dur,44,original,39,original,5,909SSWR03_2008,"NA, NA",max,4
909SSWR03,NA,Wet_BFL_Dur,NA,NA,NA,NA,1.5,909SSWR03_2005,NA,mean,4
909SSWR03,2009,Wet_BFL_Mag_10,1.088283333,supplementary,1.1740584,supplementary,-0.085775067,909SSWR03_2009,"NA, NA",min,9
909SSWR03,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,0.040487633,909SSWR03_2009,NA,median,9
909SSWR03,2005,Wet_BFL_Mag_10,25.830375,original,23.951295,original,1.879079998,909SSWR03_2005,"NA, NA",max,9
909SSWR03,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,0.307262446,909SSWR03_2009,NA,mean,9
909SSWR03,2010,Wet_BFL_Mag_50,54.18235417,original,62.84752,original,-8.665165835,909SSWR03_2010,"NA, NA",min,9
909SSWR03,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,-0.0816045,909SSWR03_2010,NA,median,9
909SSWR03,2005,Wet_BFL_Mag_50,108.7295833,original,107.38015,original,1.3494333,909SSWR03_2005,"NA, NA",max,9
909SSWR03,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,-1.097595728,909SSWR03_2010,NA,mean,9
909SSWR03,2008,Wet_Tim,113,original,118,original,-5,909SSWR03_2008,"NA, NA",min,4
909SSWR03,NA,Wet_Tim,NA,NA,NA,NA,-1,909SSWR03_2008,NA,median,4
909SSWR03,2005,Wet_Tim,86,original,85,original,1,909SSWR03_2005,"NA, NA",max,4
909SSWR03,NA,Wet_Tim,NA,NA,NA,NA,-1.5,909SSWR03_2008,NA,mean,4
909SSWR03,2007,DS_Dur_WS,178,original,183,original,-5,909SSWR03_2007,"NA, NA",min,3
909SSWR03,NA,DS_Dur_WS,NA,NA,NA,NA,-2,909SSWR03_2007,NA,median,3
909SSWR03,2010,DS_Dur_WS,239,original,239,original,0,909SSWR03_2010,"NA, NA",max,3
909SSWR03,NA,DS_Dur_WS,NA,NA,NA,NA,-2.333333333,909SSWR03_2007,NA,mean,3
909SSWR03,2010,Q99,76.653345,original,76.8544456,original,-0.201100601,909SSWR03_2010,"NA, NA",min,9
909SSWR03,NA,Q99,NA,NA,NA,NA,-0.007458213,909SSWR03_2010,NA,median,9
909SSWR03,2005,Q99,179.75655,original,178.445072,original,1.311478,909SSWR03_2005,"NA, NA",max,9
909SSWR03,NA,Q99,NA,NA,NA,NA,0.210671259,909SSWR03_2010,NA,mean,9
909WE0662,2011,DS_Tim,304,original,305,original,-1,909WE0662_2011,"NA, NA",min,5
909WE0662,2005,DS_Tim,253,original,253,original,0,909WE0662_2005,"NA, NA",median,5
909WE0662,2006,DS_Tim,301,original,301,original,0,909WE0662_2006,"NA, NA",max,5
909WE0662,NA,DS_Tim,NA,NA,NA,NA,-0.2,909WE0662_2011,NA,mean,5
909WE0662,2005,DS_Mag_50,4.559166667,supplementary,5.397542,supplementary,-0.838375333,909WE0662_2005,"NA, NA",min,8
909WE0662,NA,DS_Mag_50,NA,NA,NA,NA,-0.039124993,909WE0662_2005,NA,median,8
909WE0662,2009,DS_Mag_50,0.063,supplementary,0.06,supplementary,0.003,909WE0662_2009,"NA, NA",max,8
909WE0662,NA,DS_Mag_50,NA,NA,NA,NA,-0.141369829,909WE0662_2005,NA,mean,8
909WE0662,2005,DS_Mag_90,8.564125,supplementary,8.9068084,supplementary,-0.3426834,909WE0662_2005,"NA, NA",min,8
909WE0662,NA,DS_Mag_90,NA,NA,NA,NA,-0.011089592,909WE0662_2005,NA,median,8
909WE0662,2009,DS_Mag_90,0.112266666,supplementary,0.10425002,supplementary,0.008016646,909WE0662_2009,"NA, NA",max,8
909WE0662,NA,DS_Mag_90,NA,NA,NA,NA,-0.054309954,909WE0662_2005,NA,mean,8
909WE0662,2013,SP_ROC,0.039999962,supplementary,0.0416667,supplementary,-0.001666738,909WE0662_2013,"NA, NA",min,9
909WE0662,NA,SP_ROC,NA,NA,NA,NA,7.43E-07,909WE0662_2013,NA,median,9
909WE0662,2011,SP_ROC,0.014880049,original,0.014691083,original,0.000188966,909WE0662_2011,"NA, NA",max,9
909WE0662,NA,SP_ROC,NA,NA,NA,NA,-0.00017809,909WE0662_2013,NA,mean,9
909WE0662,2011,SP_Dur,118,original,119,original,-1,909WE0662_2011,"NA, NA",min,4
909WE0662,2008,SP_Dur,94,original,94,original,0,909WE0662_2008,"NA, NA",median,4
909WE0662,2010,SP_Dur,110,original,110,original,0,909WE0662_2010,"NA, NA",max,4
909WE0662,NA,SP_Dur,NA,NA,NA,NA,-0.25,909WE0662_2011,NA,mean,4
909WE0662,2005,SP_Mag,70.55529167,original,70.70729,original,-0.15199833,909WE0662_2005,"NA, NA",min,5
909WE0662,NA,SP_Mag,NA,NA,NA,NA,-0.02737167,909WE0662_2005,NA,median,5
909WE0662,2006,SP_Mag,4.909333333,original,4.919875,original,-0.010541667,909WE0662_2006,"NA, NA",max,5
909WE0662,NA,SP_Mag,NA,NA,NA,NA,-0.046574334,909WE0662_2005,NA,mean,5
909WE0662,2005,SP_Tim,153,original,153,original,0,909WE0662_2005,"NA, NA",min,4
909WE0662,2008,SP_Tim,160,original,160,original,0,909WE0662_2008,"NA, NA",median,4
909WE0662,2011,SP_Tim,186,original,186,original,0,909WE0662_2011,"NA, NA",max,4
909WE0662,NA,SP_Tim,NA,NA,NA,NA,0,909WE0662_2005,NA,mean,4
909WE0662,2010,Wet_BFL_Dur,29,original,30,original,-1,909WE0662_2010,"NA, NA",min,4
909WE0662,NA,Wet_BFL_Dur,NA,NA,NA,NA,0.5,909WE0662_2010,NA,median,4
909WE0662,2005,Wet_BFL_Dur,69,original,68,original,1,909WE0662_2005,"NA, NA",max,4
909WE0662,NA,Wet_BFL_Dur,NA,NA,NA,NA,0.25,909WE0662_2010,NA,mean,4
909WE0662,2005,Wet_BFL_Mag_10,4.245383333,original,5.5407375,original,-1.295354167,909WE0662_2005,"NA, NA",min,9
909WE0662,2012,Wet_BFL_Mag_10,0.1485,supplementary,0.14965833,supplementary,-0.00115833,909WE0662_2012,"NA, NA",median,9
909WE0662,2006,Wet_BFL_Mag_10,1.777791667,supplementary,1.6486918,supplementary,0.129099867,909WE0662_2006,"NA, NA",max,9
909WE0662,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,-0.133045384,909WE0662_2005,NA,mean,9
909WE0662,2005,Wet_BFL_Mag_50,50.45358333,original,50.740395,original,-0.28681167,909WE0662_2005,"NA, NA",min,9
909WE0662,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,-0.040875,909WE0662_2005,NA,median,9
909WE0662,2008,Wet_BFL_Mag_50,10.60579167,original,9.8485815,original,0.757210165,909WE0662_2008,"NA, NA",max,9
909WE0662,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,0.022627688,909WE0662_2005,NA,mean,9
909WE0662,2005,Wet_Tim,84,original,85,original,-1,909WE0662_2005,"NA, NA",min,4
909WE0662,NA,Wet_Tim,NA,NA,NA,NA,-0.5,909WE0662_2005,NA,median,4
909WE0662,2010,Wet_Tim,141,original,140,original,1,909WE0662_2010,"NA, NA",max,4
909WE0662,NA,Wet_Tim,NA,NA,NA,NA,-0.25,909WE0662_2005,NA,mean,4
909WE0662,2010,DS_Dur_WS,225,original,226,original,-1,909WE0662_2010,"NA, NA",min,1
909WE0662,NA,DS_Dur_WS,NA,NA,NA,NA,-1,909WE0662_2010,NA,median,1
909WE0662,2010,DS_Dur_WS,225,original,226,original,-1,909WE0662_2010,"NA, NA",max,1
909WE0662,NA,DS_Dur_WS,NA,NA,NA,NA,-1,909WE0662_2010,NA,mean,1
909WE0662,2005,Q99,87.99272333,original,88.18224,original,-0.189516668,909WE0662_2005,"NA, NA",min,9
909WE0662,NA,Q99,NA,NA,NA,NA,-0.0010983,909WE0662_2005,NA,median,9
909WE0662,2008,Q99,18.22242291,original,18.0206625,original,0.201760415,909WE0662_2008,"NA, NA",max,9
909WE0662,NA,Q99,NA,NA,NA,NA,-0.003052279,909WE0662_2005,NA,mean,9
909WE0780,2005,DS_Tim,172,original,173,original,-1,909WE0780_2005,"NA, NA",min,3
909WE0780,2005,DS_Tim,172,original,173,original,-1,909WE0780_2005,"NA, NA",median,3
909WE0780,1998,DS_Tim,289,original,289,original,0,909WE0780_1998,"NA, NA",max,3
909WE0780,NA,DS_Tim,NA,NA,NA,NA,-0.666666667,909WE0780_2005,NA,mean,3
909WE0780,1998,DS_Mag_50,0.466375,supplementary,0.76275,supplementary,-0.296375,909WE0780_1998,"NA, NA",min,7
909WE0780,1996,DS_Mag_50,1.00E-04,supplementary,1.00E-04,supplementary,0,909WE0780_1996,"NA, NA",median,7
909WE0780,1999,DS_Mag_50,0.001,supplementary,0.001,supplementary,0,909WE0780_1999,"NA, NA",max,7
909WE0780,NA,DS_Mag_50,NA,NA,NA,NA,-0.052821429,909WE0780_1998,NA,mean,7
909WE0780,1998,DS_Mag_90,2.328458333,supplementary,2.573308334,supplementary,-0.244850001,909WE0780_1998,"NA, NA",min,7
909WE0780,2000,DS_Mag_90,1.00E-04,supplementary,1.00E-04,supplementary,0,909WE0780_2000,"NA, NA",median,7
909WE0780,1999,DS_Mag_90,0.01,supplementary,0.002,supplementary,0.008,909WE0780_1999,"NA, NA",max,7
909WE0780,NA,DS_Mag_90,NA,NA,NA,NA,-0.044090477,909WE0780_1998,NA,mean,7
909WE0780,1999,SP_ROC,0.025262069,supplementary,0.03030303,supplementary,-0.005040962,909WE0780_1999,"NA, NA",min,4
