OID_,COMID,GNIS_NAME,cells,x,y,MeanProb,grid_code,Ras_Lat,Ras_Long,Shape_Length
8748,20331166,Poway Creek,282845,494189.9246,3645569.804,0.076532347,20331166,32.94841356,-117.0621597,842.9158319
8749,20331166,Poway Creek,282846,494389.9246,3645569.804,0.133186681,20331166,32.9484146,-117.06002,842.9158319
8750,22548369,Pechanga Creek,94741,493389.9246,3700569.804,0.361683832,22548369,33.44451376,-117.0711184,610.0471717
8751,22548369,Pechanga Creek,94742,493589.9246,3700569.804,0.380921908,22548369,33.44451497,-117.0689666,610.0471717
8752,22548369,Pechanga Creek,95426,493589.9246,3700369.804,0.351514849,22548369,33.44271103,-117.0689652,610.0471717
8753,22548369,Pechanga Creek,95427,493789.9246,3700369.804,0.32719728,22548369,33.44271221,-117.0668134,610.0471717
8754,22549107,Santa Margarita River,106288,477189.9246,3697169.804,0.850414959,22549107,33.41362442,-117.2453286,4049.498582
8755,22549107,Santa Margarita River,106289,477389.9246,3697169.804,0.768853115,22549107,33.41362866,-117.2431776,4049.498582
8756,22549107,Santa Margarita River,106971,476989.9246,3696969.804,0.833356664,22549107,33.41181621,-117.2474746,4049.498582
8757,22549107,Santa Margarita River,106972,477189.9246,3696969.804,0.766533347,22549107,33.41182048,-117.2453236,4049.498582
8758,22549107,Santa Margarita River,107654,476789.9246,3696769.804,0.8720028,22549107,33.41000796,-117.2496204,4049.498582
8759,22549107,Santa Margarita River,107655,476989.9246,3696769.804,0.738636136,22549107,33.41001227,-117.2474694,4049.498582
8760,22549107,Santa Margarita River,108338,476789.9246,3696569.804,0.891180882,22549107,33.40820402,-117.2496152,4049.498582
8761,22549107,Santa Margarita River,109022,476789.9246,3696369.804,0.920537946,22549107,33.40640008,-117.2496101,4049.498582
8762,22549107,Santa Margarita River,109706,476789.9246,3696169.804,0.856584342,22549107,33.40459614,-117.2496049,4049.498582
8763,22549107,Santa Margarita River,110385,475789.9246,3695969.804,0.92479752,22549107,33.4027701,-117.2603536,4049.498582
8764,22549107,Santa Margarita River,110386,475989.9246,3695969.804,0.931046895,22549107,33.4027746,-117.2582028,4049.498582
8765,22549107,Santa Margarita River,110387,476189.9246,3695969.804,0.928307169,22549107,33.40277906,-117.2560521,4049.498582
8766,22549107,Santa Margarita River,110388,476389.9246,3695969.804,0.924617538,22549107,33.40278347,-117.2539013,4049.498582
8767,22549107,Santa Margarita River,110389,476589.9246,3695969.804,0.881921808,22549107,33.40278786,-117.2517505,4049.498582
8768,22549107,Santa Margarita River,110390,476789.9246,3695969.804,0.82749725,22549107,33.4027922,-117.2495998,4049.498582
8769,22549107,Santa Margarita River,111068,475589.9246,3695769.804,0.969843016,22549107,33.40096163,-117.2624989,4049.498582
8770,22549107,Santa Margarita River,111069,475789.9246,3695769.804,0.950744926,22549107,33.40096616,-117.2603482,4049.498582
8771,22549107,Santa Margarita River,111750,475189.9246,3695569.804,0.938166183,22549107,33.39914852,-117.2667949,4049.498582
8772,22549107,Santa Margarita River,111752,475589.9246,3695569.804,0.945905409,22549107,33.39915769,-117.2624935,4049.498582
8773,22549107,Santa Margarita River,112434,475189.9246,3695369.804,0.909419058,22549107,33.39734458,-117.2667894,4049.498582
8774,22549107,Santa Margarita River,112435,475389.9246,3695369.804,0.906759324,22549107,33.39734918,-117.2646387,4049.498582
8775,22549107,Santa Margarita River,112436,475589.9246,3695369.804,0.954344566,22549107,33.39735375,-117.2624881,4049.498582
8776,22549107,Santa Margarita River,113119,475389.9246,3695169.804,0.925927407,22549107,33.39554524,-117.2646333,4049.498582
8777,22549107,Santa Margarita River,113120,475589.9246,3695169.804,0.888281172,22549107,33.39554981,-117.2624827,4049.498582
8778,20331192,Cypress Canyon,284876,489989.9246,3644969.804,0.38830117,20331192,32.94297086,-117.1070872,287.2959028
8779,20331192,Cypress Canyon,285560,489989.9246,3644769.804,0.372412759,20331192,32.94116677,-117.107085,287.2959028
8780,20343539,Escondido Creek,194651,502589.9246,3671369.804,0.213828617,20343539,33.18114926,-116.9722184,231.8001166
8781,20351067, ,134902,454389.9246,3688769.804,0.131906809,20351067,33.33713337,-117.4901179,990.6013705
8782,20351067, ,134903,454589.9246,3688769.804,0.119038096,20351067,33.33714183,-117.4879688,990.6013705
8783,20351067, ,135584,453989.9246,3688569.804,0.227917208,20351067,33.33531242,-117.4944059,990.6013705
8784,20351067, ,135585,454189.9246,3688569.804,0.137516248,20351067,33.33532096,-117.4922569,990.6013705
8785,20351067, ,135586,454389.9246,3688569.804,0.111878812,20351067,33.33532946,-117.4901078,990.6013705
8786,20351067, ,136268,453989.9246,3688369.804,0.20449955,20351067,33.33350851,-117.4943957,990.6013705
8787,20351067, ,136953,454189.9246,3688169.804,0.22059794,20351067,33.33171314,-117.4922366,990.6013705
8788,22548253,Temecula Creek,83775,488989.9246,3703769.804,0.577892211,22548253,33.47334059,-117.1184977,256.1904278
8789,22548253,Temecula Creek,83776,489189.9246,3703769.804,0.467843216,22548253,33.47334263,-117.1163451,256.1904278
8790,22548477,De Luz Creek,,,,,,,,86.24735777
8791,20333210, ,359525,508589.9246,3623169.804,0.277472253,20333210,32.74633407,-116.9083079,1914.811689
8792,20333210, ,360209,508589.9246,3622969.804,0.083321668,20333210,32.74452992,-116.9083097,1914.811689
8793,20333210, ,360210,508789.9246,3622969.804,0.244265573,20333210,32.74452834,-116.9061749,1914.811689
8794,20333210, ,360211,508989.9246,3622969.804,0.294250575,20333210,32.74452672,-116.9040401,1914.811689
8795,20333210, ,360212,509189.9246,3622969.804,0.155674433,20333210,32.74452507,-116.9019052,1914.811689
8796,20333210, ,360213,509389.9246,3622969.804,0.126247375,20333210,32.74452338,-116.8997704,1914.811689
8797,20333210, ,360897,509389.9246,3622769.804,0.041705829,20333210,32.74271923,-116.8997724,1914.811689
8798,20333210, ,360898,509589.9246,3622769.804,0.05170483,20333210,32.74271751,-116.8976376,1914.811689
8799,20333210, ,361582,509589.9246,3622569.804,0.038916108,20333210,32.74091336,-116.8976397,1914.811689
8800,20333210, ,361583,509789.9246,3622569.804,0.04909509,20333210,32.7409116,-116.895505,1914.811689
8801,20333210, ,362267,509789.9246,3622369.804,0.044635536,20333210,32.73910745,-116.8955071,1914.811689
8802,20343237,Agua Caliente Creek,154442,531989.9246,3683169.804,0.577992201,20343237,33.28711401,-116.6564373,644.8991527
8803,20343237,Agua Caliente Creek,155125,531789.9246,3682969.804,0.461053895,20343237,33.28531596,-116.6585922,644.8991527
8804,20343237,Agua Caliente Creek,155126,531989.9246,3682969.804,0.558284172,20343237,33.28531005,-116.6564443,644.8991527
8805,20343237,Agua Caliente Creek,155809,531789.9246,3682769.804,0.439306069,20343237,33.283512,-116.6585992,644.8991527
8806,948070513,Temecula Creek,124981,522189.9246,3691769.804,0.537326267,948070513,33.36493087,-116.7614743,389.2280235
8807,948070513,Temecula Creek,124982,522389.9246,3691769.804,0.53209679,948070513,33.36492672,-116.7593244,389.2280235
8808,948070513,Temecula Creek,125666,522389.9246,3691569.804,0.465683432,948070513,33.36312276,-116.7593294,389.2280235
8809,20344479, ,,,,,,,,670.6085892
8810,20348853, ,66466,447189.9246,3708769.804,0.442635736,20348853,33.51719025,-117.5686598,251.3192691
8811,20348453,Crow Canyon,32963,449789.9246,3718569.804,0.371832817,20348453,33.60570336,-117.5412151,4114.477344
8812,20348453,Crow Canyon,32964,449989.9246,3718569.804,0.262183782,20348453,33.60571278,-117.5390594,4114.477344
8813,20348453,Crow Canyon,33647,449789.9246,3718369.804,0.29190081,20348453,33.60389954,-117.5412038,4114.477344
8814,20348453,Crow Canyon,34330,449589.9246,3718169.804,0.272022798,20348453,33.60208628,-117.5433482,4114.477344
8815,20348453,Crow Canyon,34331,449789.9246,3718169.804,0.233556644,20348453,33.60209573,-117.5411926,4114.477344
8816,20348453,Crow Canyon,35012,449189.9246,3717969.804,0.36490351,20348453,33.60026345,-117.5476481,4114.477344
8817,20348453,Crow Canyon,35013,449389.9246,3717969.804,0.320677932,20348453,33.60027297,-117.5454925,4114.477344
8818,20348453,Crow Canyon,35014,449589.9246,3717969.804,0.255744426,20348453,33.60028246,-117.5433369,4114.477344
8819,20348453,Crow Canyon,35694,448789.9246,3717769.804,0.369373063,20348453,33.59844047,-117.5519477,4114.477344
8820,20348453,Crow Canyon,35695,448989.9246,3717769.804,0.318618138,20348453,33.59845007,-117.5497922,4114.477344
8821,20348453,Crow Canyon,35696,449189.9246,3717769.804,0.303489651,20348453,33.59845963,-117.5476367,4114.477344
8822,20348453,Crow Canyon,36378,448789.9246,3717569.804,0.361673833,20348453,33.59663666,-117.5519362,4114.477344
8823,20348453,Crow Canyon,37061,448589.9246,3717369.804,0.341715828,20348453,33.5948232,-117.5540802,4114.477344
8824,20348453,Crow Canyon,37062,448789.9246,3717369.804,0.303459654,20348453,33.59483284,-117.5519247,4114.477344
8825,20348453,Crow Canyon,37744,448389.9246,3717169.804,0.386451355,20348453,33.59300971,-117.556224,4114.477344
8826,20348453,Crow Canyon,37745,448589.9246,3717169.804,0.326687331,20348453,33.59301939,-117.5540687,4114.477344
8827,20348453,Crow Canyon,38427,448189.9246,3716969.804,0.416128387,20348453,33.59119619,-117.5583678,4114.477344
8828,20348453,Crow Canyon,38428,448389.9246,3716969.804,0.286481352,20348453,33.5912059,-117.5562125,4114.477344
8829,20348453,Crow Canyon,39110,447989.9246,3716769.804,0.434216578,20348453,33.58938263,-117.5605115,4114.477344
8830,20348453,Crow Canyon,39111,448189.9246,3716769.804,0.325507449,20348453,33.58939237,-117.5583562,4114.477344
8831,20348453,Crow Canyon,39793,447789.9246,3716569.804,0.459884012,20348453,33.58756903,-117.5626551,4114.477344
8832,20348453,Crow Canyon,39794,447989.9246,3716569.804,0.382711729,20348453,33.58757881,-117.5604998,4114.477344
8833,20348453,Crow Canyon,40476,447589.9246,3716369.804,0.429277072,20348453,33.58575539,-117.5647986,4114.477344
8834,20348453,Crow Canyon,40477,447789.9246,3716369.804,0.393270673,20348453,33.58576521,-117.5626434,4114.477344
8835,20348453,Crow Canyon,41159,447389.9246,3716169.804,0.39290071,20348453,33.58394172,-117.566942,4114.477344
8836,20348453,Crow Canyon,41160,447589.9246,3716169.804,0.398280172,20348453,33.58395157,-117.5647869,4114.477344
8837,20348453,Crow Canyon,41843,447389.9246,3715969.804,0.169183082,20348453,33.5821379,-117.5669302,4114.477344
8838,20332966,Los Coches Creek,321238,511989.9246,3634369.804,0.109679032,20332966,32.84733353,-116.8718702,1013.339284
8839,20332966,Los Coches Creek,321239,512189.9246,3634369.804,0.099460054,20332966,32.84733133,-116.8697329,1013.339284
8840,20332966,Los Coches Creek,321920,511589.9246,3634169.804,0.211278872,20332966,32.84553372,-116.8761473,1013.339284
8841,20332966,Los Coches Creek,321921,511789.9246,3634169.804,0.184911509,20332966,32.84553159,-116.8740101,1013.339284
8842,20332966,Los Coches Creek,321922,511989.9246,3634169.804,0.183561644,20332966,32.84552942,-116.8718728,1013.339284
8843,20332966,Los Coches Creek,322604,511589.9246,3633969.804,0.144205579,20332966,32.8437296,-116.8761498,1013.339284
8844,20332966,Los Coches Creek,323288,511589.9246,3633769.804,0.132086791,20332966,32.84192549,-116.8761523,1013.339284
8845,20348447,Laguna Canyon,39017,429389.9246,3716769.804,0.268253175,20348447,33.58831235,-117.7609499,561.3512597
8846,20348447,Laguna Canyon,39701,429389.9246,3716569.804,0.297610239,20348447,33.58650861,-117.7609341,561.3512597
8847,20348447,Laguna Canyon,40384,429189.9246,3716369.804,0.282621738,20348447,33.58469159,-117.7630734,561.3512597
8848,20348447,Laguna Canyon,40385,429389.9246,3716369.804,0.284131587,20348447,33.58470486,-117.7609183,561.3512597
8849,22548301, ,86458,478389.9246,3702969.804,0.124177582,22548301,33.46596333,-117.2325619,1194.709216
8850,22548301, ,87138,477589.9246,3702769.804,0.08840116,22548301,33.46414296,-117.2411663,1194.709216
8851,22548301, ,87139,477789.9246,3702769.804,0.055534447,22548301,33.46414713,-117.239014,1194.709216
8852,22548301, ,87140,477989.9246,3702769.804,0.050224978,22548301,33.46415126,-117.2368617,1194.709216
8853,22548301, ,87141,478189.9246,3702769.804,0.068873113,22548301,33.46415535,-117.2347094,1194.709216
8854,22548301, ,87142,478389.9246,3702769.804,0.105949405,22548301,33.46415941,-117.2325571,1194.709216
8855,22548301, ,87825,478189.9246,3702569.804,0.062163784,22548301,33.46235142,-117.2347045,1194.709216
8856,20343359,San Luis Rey River,163207,506589.9246,3680569.804,0.612638736,20343359,33.26411674,-116.9292445,4838.268612
8857,20343359,San Luis Rey River,163208,506789.9246,3680569.804,0.680531947,20343359,33.2641155,-116.9270971,4838.268612
8858,20343359,San Luis Rey River,163209,506989.9246,3680569.804,0.620157984,20343359,33.26411422,-116.9249497,4838.268612
8859,20343359,San Luis Rey River,163210,507189.9246,3680569.804,0.397110289,20343359,33.2641129,-116.9228023,4838.268612
8860,20343359,San Luis Rey River,163892,506789.9246,3680369.804,0.664473553,20343359,33.2623115,-116.9270986,4838.268612
8861,20343359,San Luis Rey River,163893,506989.9246,3680369.804,0.603219678,20343359,33.26231022,-116.9249512,4838.268612
8862,20343359,San Luis Rey River,163894,507189.9246,3680369.804,0.539056094,20343359,33.26230891,-116.9228039,4838.268612
8863,20343359,San Luis Rey River,164578,507189.9246,3680169.804,0.517468253,20343359,33.26050491,-116.9228055,4838.268612
8864,20343359,San Luis Rey River,164579,507389.9246,3680169.804,0.517528247,20343359,33.26050356,-116.9206582,4838.268612
8865,20343359,San Luis Rey River,164581,507789.9246,3680169.804,0.497430257,20343359,33.26050074,-116.9163636,4838.268612
8866,20343359,San Luis Rey River,165263,507389.9246,3679969.804,0.490460954,20343359,33.25869956,-116.9206598,4838.268612
8867,20343359,San Luis Rey River,165264,507589.9246,3679969.804,0.535946405,20343359,33.25869817,-116.9185126,4838.268612
8868,20343359,San Luis Rey River,165265,507789.9246,3679969.804,0.488691131,20343359,33.25869674,-116.9163653,4838.268612
8869,20343359,San Luis Rey River,165268,508389.9246,3679969.804,0.375482452,20343359,33.25869224,-116.9099236,4838.268612
8870,20343359,San Luis Rey River,165952,508389.9246,3679769.804,0.338836116,20343359,33.25688825,-116.9099254,4838.268612
8871,20343359,San Luis Rey River,165953,508589.9246,3679769.804,0.405269473,20343359,33.25688667,-116.9077782,4838.268612
8872,20343359,San Luis Rey River,166637,508589.9246,3679569.804,0.374432557,20343359,33.25508267,-116.9077801,4838.268612
8873,20343359,San Luis Rey River,166639,508989.9246,3679569.804,0.333426657,20343359,33.25507941,-116.9034858,4838.268612
8874,20343359,San Luis Rey River,166640,509189.9246,3679569.804,0.341475852,20343359,33.25507773,-116.9013386,4838.268612
8875,20343359,San Luis Rey River,166641,509389.9246,3679569.804,0.286431357,20343359,33.25507601,-116.8991915,4838.268612
8876,22547123,Tucalota Creek,,,,,,,,11.71984182
8877,20329582, ,204906,501589.9246,3668369.804,0.195810419,20329582,33.15409078,-116.9829504,710.818519
8878,20329582, ,205589,501389.9246,3668169.804,0.148165183,20329582,33.15228703,-116.9850955,710.818519
8879,20329582, ,205590,501589.9246,3668169.804,0.174952505,20329582,33.15228675,-116.9829508,710.818519
8880,20329582, ,206271,500989.9246,3667969.804,0.208139186,20329582,33.15048344,-116.989385,710.818519
8881,20329582, ,206272,501189.9246,3667969.804,0.188571143,20329582,33.15048323,-116.9872404,710.818519
8882,20329582, ,206273,501389.9246,3667969.804,0.169953005,20329582,33.150483,-116.9850957,710.818519
8883,20324447, ,432667,499389.9246,3601769.804,0.186071393,20324447,32.55332053,-117.0064982,641.5185039
8884,20324447, ,433351,499389.9246,3601569.804,0.183271673,20324447,32.55151632,-117.0064981,641.5185039
8885,20324447, ,434035,499389.9246,3601369.804,0.192260774,20324447,32.54971212,-117.0064979,641.5185039
8886,948070319, ,316341,490189.9246,3635769.804,0.507059294,948070319,32.85998402,-117.1048498,1915.394109
8887,948070319, ,316342,490389.9246,3635769.804,0.555834417,948070319,32.85998579,-117.1027122,1915.394109
8888,948070319, ,317025,490189.9246,3635569.804,0.524567543,948070319,32.85817991,-117.1048477,1915.394109
8889,948070319, ,317708,489989.9246,3635369.804,0.495210479,948070319,32.85637398,-117.1069831,1915.394109
8890,948070319, ,317709,490189.9246,3635369.804,0.460363964,948070319,32.85637579,-117.1048456,1915.394109
8891,948070319, ,318392,489989.9246,3635169.804,0.527527247,948070319,32.85456987,-117.1069809,1915.394109
8892,948070319, ,319075,489789.9246,3634969.804,0.511448855,948070319,32.85276391,-117.1091162,1915.394109
8893,948070319, ,319076,489989.9246,3634969.804,0.552364764,948070319,32.85276575,-117.1069787,1915.394109
8894,948070319, ,319758,489589.9246,3634769.804,0.526957304,948070319,32.85095791,-117.1112513,1915.394109
8895,948070319, ,319759,489789.9246,3634769.804,0.525857414,948070319,32.85095979,-117.1091139,1915.394109
8896,948070319, ,320441,489389.9246,3634569.804,0.567143286,948070319,32.84915188,-117.1133864,1915.394109
8897,948070319, ,320442,489589.9246,3634569.804,0.515388461,948070319,32.8491538,-117.1112491,1915.394109
8898,20329502, ,188523,508189.9246,3673169.804,0.37540246,20329502,33.19735753,-116.9121322,668.7798546
8899,20329502, ,189207,508189.9246,3672969.804,0.380911909,20329502,33.19555351,-116.912134,668.7798546
8900,20329502, ,189890,507989.9246,3672769.804,0.403619638,20329502,33.19375099,-116.9142814,668.7798546
8901,20329502, ,189891,508189.9246,3672769.804,0.321377862,20329502,33.1937495,-116.9121358,668.7798546
